,fator_mercado,fator_tamanho,fator_valor,fator_liquidez,fator_momentum
2011-04-04,0.0021376370,0.0000368659,-0.0004205464,-0.0033876053,-0.0067306394
2011-04-05,0.0008517411,-0.0038446789,0.0061018034,-0.0030538538,0.0037745854
2011-04-06,-0.0082991039,0.0030637877,-0.0034473920,0.0082709948,0.0049763508
2011-04-07,-0.0014559658,0.0008441726,-0.0025456753,-0.0048602447,-0.0075727329
2011-04-08,-0.0076218853,0.0068818461,0.0008757864,0.0018087984,0.0034096837
2011-04-11,-0.0070643835,0.0080269892,-0.0053242752,0.0091372496,0.0096952636
2011-04-12,-0.0166860819,-0.0009537637,-0.0074257376,0.0041596005,0.0073145758
2011-04-13,-0.0063518635,0.0006372330,-0.0042136130,-0.0028909473,0.0083327573
2011-04-14,-0.0008265579,0.0015866050,0.0005909001,0.0014791591,0.0051126559
2011-04-15,0.0042759134,-0.0039858781,-0.0032512844,-0.0043643573,-0.0003609188
2011-04-18,-0.0149323670,-0.0123425983,0.0000752951,-0.0018652156,0.0104845269
2011-04-19,0.0101527572,0.0041191373,0.0052531436,-0.0018143319,-0.0031093056
2011-04-20,0.0130214551,0.0032100067,-0.0101030357,0.0043861857,0.0033755060
2011-04-25,-0.0006459354,0.0001689949,0.0009155946,0.0028423902,0.0057409657
2011-04-26,0.0033127228,-0.0039461888,0.0046301065,-0.0047914460,0.0050333543
2011-04-27,-0.0117564248,0.0033305278,-0.0079486631,0.0000787396,0.0042051245
2011-04-28,-0.0093088141,-0.0089995209,-0.0053413934,-0.0057466272,0.0074962350
2011-04-29,0.0051867804,0.0070902682,-0.0004997076,0.0012061605,-0.0034834761
2011-05-02,-0.0052441196,-0.0016503581,-0.0136980936,0.0040583871,0.0194892120
2011-05-03,-0.0164546352,-0.0021984885,0.0032748440,-0.0005459320,0.0122301448
2011-05-04,-0.0079414053,0.0025054184,0.0005956707,0.0032378128,-0.0001465352
2011-05-05,-0.0012285741,-0.0091076726,-0.0051578199,-0.0046560653,-0.0006182275
2011-05-06,0.0115907118,0.0011243802,-0.0050616376,0.0018097050,0.0025496986
2011-05-09,0.0025416056,0.0010276402,0.0043228334,0.0030071433,0.0132763479
2011-05-10,0.0032405546,0.0031735143,0.0107951704,0.0032232681,-0.0041716676
2011-05-11,-0.0158635657,0.0038474621,-0.0014025969,0.0048211245,0.0014244555
2011-05-12,0.0014408054,-0.0002816906,0.0018692138,-0.0044205072,0.0076356153
2011-05-13,-0.0123823890,0.0033926275,-0.0107631087,0.0010196185,0.0148278140
2011-05-16,-0.0032226811,0.0008665957,-0.0041589756,0.0066157319,0.0014825095
2011-05-17,0.0097014559,-0.0096946713,-0.0003829384,-0.0148269609,-0.0120731015
2011-05-18,-0.0093026860,0.0035719527,0.0021151141,0.0119017893,0.0145183578
2011-05-19,-0.0044173892,-0.0094466610,0.0077643814,0.0001468668,0.0075263376
2011-05-20,0.0022837543,-0.0038477236,0.0055731116,-0.0073229927,-0.0024148610
2011-05-23,-0.0057225768,-0.0110320188,-0.0042847549,-0.0087505719,0.0059446204
2011-05-24,0.0131086716,-0.0067897923,0.0025279392,-0.0086773615,-0.0089674313
2011-05-25,-0.0012173678,0.0042382148,0.0034353710,-0.0011456418,-0.0015097199
2011-05-26,0.0101701552,-0.0019216500,0.0006437976,-0.0054819016,0.0006729709
2011-05-27,0.0024795081,0.0056682564,-0.0033384440,0.0075514792,0.0021462920
2011-05-30,-0.0061058924,0.0149584804,0.0040903022,0.0128551731,-0.0105083156
2011-05-31,0.0062393025,0.0048259217,0.0016202005,0.0017065834,-0.0011396846
2011-06-01,-0.0135156596,0.0039484613,0.0007914472,0.0074467408,0.0088271303
2011-06-02,0.0076230667,-0.0133305434,-0.0011548875,-0.0109896380,-0.0081223613
2011-06-03,0.0004799000,0.0085915243,0.0007821224,0.0069541009,-0.0071256738
2011-06-06,-0.0156721491,0.0125690261,-0.0088660074,0.0175356679,0.0096239150
2011-06-07,0.0016759684,0.0013532157,-0.0030940329,-0.0048879324,0.0054128533
2011-06-08,-0.0018355943,0.0007741651,-0.0071774879,-0.0017766918,-0.0009851181
2011-06-09,0.0034647747,0.0009068636,0.0023974080,-0.0002722386,-0.0064014522
2011-06-10,-0.0095375311,0.0070456406,0.0033578784,0.0035248986,0.0036486574
2011-06-13,-0.0101293521,0.0034241844,0.0047738794,0.0013289740,0.0077014063
2011-06-14,0.0059925416,-0.0014776185,-0.0006820115,-0.0022365227,0.0048011364
2011-06-15,-0.0064261733,-0.0005377829,-0.0050973119,0.0041522724,0.0013070954
2011-06-16,-0.0087212808,-0.0000000391,0.0026011961,0.0051478860,0.0043698186
2011-06-17,0.0000877912,0.0033394299,0.0087796459,0.0018327007,0.0007550131
2011-06-20,0.0029779235,-0.0069655161,-0.0077800555,-0.0061534476,-0.0031338148
2011-06-21,0.0048637488,-0.0029003615,-0.0021144897,0.0013697576,0.0055550272
2011-06-22,-0.0016285428,-0.0041631274,-0.0056973752,-0.0004700469,-0.0014082291
2011-06-24,-0.0016450919,0.0065842252,-0.0031785311,0.0155648515,0.0074114129
2011-06-27,0.0020775674,-0.0061377650,0.0026323691,-0.0038756046,0.0009941596
2011-06-28,0.0142718162,-0.0023762640,-0.0072337771,-0.0056934552,-0.0046629403
2011-06-29,0.0017675867,-0.0020812303,0.0081840903,-0.0060564345,-0.0004797225
2011-06-30,0.0027731929,0.0061886297,0.0015603278,0.0030756677,-0.0021993443
2011-07-01,0.0117479889,0.0033911485,-0.0086628683,-0.0066661797,-0.0162267871
2011-07-04,0.0051184492,0.0032911776,0.0011493969,-0.0045359451,-0.0114006074
2011-07-05,-0.0089709219,0.0049620215,-0.0054272609,0.0068962704,0.0118624782
2011-07-06,-0.0061695641,0.0106155472,0.0034197229,0.0112414267,-0.0016573125
2011-07-07,-0.0065648076,0.0099692978,0.0062719760,0.0071529676,-0.0034253180
2011-07-08,-0.0120627787,0.0033161887,0.0012471639,0.0029597953,0.0040757740
2011-07-11,-0.0177527405,-0.0098017193,-0.0078866333,0.0009811167,0.0126818325
2011-07-12,-0.0085605402,0.0032287105,-0.0033329213,-0.0022047074,0.0106864600
2011-07-13,0.0136758117,-0.0029488951,0.0007314431,-0.0086711617,0.0036327569
2011-07-14,-0.0137845669,-0.0034327786,-0.0040174909,-0.0049526328,0.0076335529
2011-07-15,-0.0052477317,0.0067607295,0.0071375817,0.0124089196,-0.0078115389
2011-07-18,-0.0080787493,-0.0060077263,-0.0010026721,0.0026790621,0.0052383421
2011-07-19,0.0038382518,0.0024464251,-0.0038095405,-0.0034506966,-0.0005777725
2011-07-20,-0.0015655288,-0.0023343558,0.0011970408,-0.0043178387,0.0034700506
2011-07-21,0.0133905411,0.0043932088,0.0115103545,-0.0027900655,-0.0121793887
2011-07-22,-0.0007776379,0.0098403702,-0.0040057022,0.0024451318,0.0043535954
2011-07-25,-0.0043942383,0.0018016095,0.0016910662,0.0048090811,0.0005624914
2011-07-26,-0.0062317303,-0.0030243164,-0.0065168799,0.0055110669,0.0070954547
2011-07-27,-0.0147243608,0.0022488851,-0.0052378271,0.0003776196,0.0118121719
2011-07-28,0.0069321678,-0.0021901112,-0.0086045079,-0.0080468981,-0.0029628845
2011-07-29,0.0006280853,-0.0014169957,0.0028717574,-0.0022895210,0.0077915159
2011-08-01,-0.0023068644,0.0042072549,-0.0024389608,0.0061956104,0.0012815736
2011-08-02,-0.0199599415,0.0014320258,-0.0062309159,0.0117363753,0.0095753167
2011-08-03,-0.0193600077,-0.0088369753,-0.0077285878,-0.0034443829,0.0090234838
2011-08-04,-0.0495351069,-0.0180566274,-0.0051947013,0.0027196184,0.0261819959
2011-08-05,-0.0004059329,-0.0053856391,0.0017269477,-0.0076273172,-0.0037955726
2011-08-08,-0.0759845078,-0.0086073354,-0.0039012805,0.0043687448,0.0233054310
2011-08-09,0.0417736843,-0.0037501566,0.0008697882,-0.0198894534,-0.0127755776
2011-08-10,0.0039691539,0.0027197420,-0.0009367880,0.0053373361,0.0077120899
2011-08-11,0.0309163705,0.0138482302,0.0036842749,0.0054935478,-0.0156840347
2011-08-12,0.0044412222,0.0035590208,-0.0000244836,-0.0058409246,-0.0085230106
2011-08-15,0.0223405622,-0.0054116827,0.0074674264,-0.0062184064,0.0008986332
2011-08-16,-0.0025401220,-0.0000084854,-0.0080830483,0.0020586043,0.0132541219
2011-08-17,0.0112318452,-0.0020802189,0.0040290002,-0.0105893547,-0.0104470123
2011-08-18,-0.0265542399,-0.0055864695,-0.0128838876,0.0119278226,0.0279246438
2011-08-19,-0.0156475250,0.0101154093,-0.0056713219,-0.0002128631,-0.0075116744
2011-08-22,-0.0032876877,0.0032955238,0.0007383685,-0.0003777722,-0.0009101104
2011-08-23,0.0221044291,-0.0080824010,0.0002602953,-0.0111211846,-0.0112299006
2011-08-24,0.0000314882,0.0071480926,-0.0045681410,0.0035487469,-0.0100897606
2011-08-25,-0.0104236668,0.0074518081,0.0025994861,0.0096079465,0.0040006675
2011-08-26,0.0045969589,0.0008026082,-0.0041144602,-0.0061941976,-0.0076776794
2011-08-29,0.0242160540,0.0035438519,0.0012841653,0.0069283843,-0.0097718667
2011-08-30,0.0074064420,-0.0019530263,-0.0044062184,0.0010189498,0.0023573046
2011-08-31,0.0199827347,-0.0073104519,-0.0045792479,-0.0038365908,0.0113496883
2011-09-01,0.0218354817,0.0030339155,-0.0047070887,-0.0075762235,-0.0079356767
2011-09-02,-0.0206101127,0.0019732006,-0.0046438202,0.0107254395,0.0134098418
2011-09-05,-0.0226782542,-0.0002494082,-0.0026999637,0.0039984640,0.0128438901
2011-09-06,0.0211736169,-0.0090943519,0.0027125608,-0.0159083977,-0.0139895007
2011-09-08,0.0129208611,-0.0015308391,0.0012332173,-0.0042518834,-0.0029477142
2011-09-09,-0.0248378292,0.0068865605,-0.0004048906,0.0141978711,0.0100604948
2011-09-12,-0.0007704599,-0.0016832824,0.0062492928,-0.0029559038,-0.0088004842
2011-09-13,-0.0016122598,-0.0048983125,-0.0063447892,-0.0007187854,-0.0024570411
2011-09-14,0.0114814341,-0.0081311576,0.0057747364,-0.0070444336,-0.0061219856
2011-09-15,0.0024747699,0.0148777794,0.0085236626,0.0103122629,-0.0072595933
2011-09-16,0.0128086377,-0.0072293561,0.0010148836,-0.0051486278,-0.0032379040
2011-09-19,0.0018047444,-0.0006557726,0.0028040814,0.0075309193,0.0022362382
2011-09-20,-0.0060750027,-0.0018266914,-0.0053928569,0.0021042265,0.0149493255
2011-09-21,-0.0040890458,-0.0072157830,0.0032677618,-0.0001393985,0.0007637260
2011-09-22,-0.0420276336,0.0065682381,-0.0026302449,0.0076537915,0.0064686798
2011-09-23,-0.0081060538,0.0117658824,-0.0071521727,-0.0023187725,-0.0077553126
2011-09-26,0.0091729127,0.0014662971,-0.0085823992,-0.0001761192,-0.0065190010
2011-09-27,0.0051244162,0.0033660000,-0.0044769491,-0.0006212951,0.0051849643
2011-09-28,-0.0066552041,0.0056694127,-0.0028053913,0.0054656686,0.0014185030
2011-09-29,0.0021730382,-0.0025567673,0.0060050101,0.0007228893,0.0109242387
2011-09-30,-0.0098779174,0.0033213319,-0.0050271982,0.0132158287,0.0191621203
2011-10-03,-0.0223891977,-0.0073511470,-0.0004531275,0.0072614849,0.0227319989
2011-10-04,-0.0063351793,-0.0092628337,0.0057970737,-0.0138032911,-0.0051111607
2011-10-05,0.0050600204,0.0035154927,-0.0012765536,0.0051661804,-0.0138139185
2011-10-06,0.0183072798,0.0061491784,0.0021068752,0.0020945966,-0.0087843072
2011-10-07,-0.0164600648,0.0074266773,-0.0095513044,0.0126204249,0.0097202808
2011-10-10,0.0308277458,-0.0124911238,0.0079114567,-0.0215915088,-0.0146295577
2011-10-11,0.0047596116,-0.0020437748,0.0066525037,-0.0078313760,-0.0138112362
2011-10-13,0.0106601836,0.0039785597,0.0104978420,-0.0038191667,-0.0025773430
2011-10-14,0.0053499760,0.0062767561,0.0001280173,0.0021777181,-0.0092762541
2011-10-17,-0.0115530295,-0.0075578839,-0.0046347585,0.0061227595,0.0171583146
2011-10-18,0.0146187348,-0.0096303578,0.0057495702,-0.0135367885,-0.0070551187
2011-10-19,-0.0009105068,0.0011592204,-0.0111190919,-0.0000885681,0.0028743355
2011-10-20,-0.0131936353,0.0065366109,-0.0013889447,0.0082023200,0.0048025306
2011-10-21,0.0166418385,-0.0055706380,0.0112504093,-0.0054319976,-0.0111469245
2011-10-24,0.0209561288,-0.0165851358,0.0082282070,-0.0204934254,-0.0173456296
2011-10-25,-0.0074907588,0.0009398945,-0.0045729191,0.0092818700,0.0091847032
2011-10-26,0.0103127407,0.0001062611,0.0071463464,-0.0048249587,-0.0032041045
2011-10-27,0.0220461693,-0.0022376366,0.0197553299,-0.0091658365,-0.0344970226
2011-10-28,0.0048020794,0.0059972587,-0.0047589545,0.0101960059,-0.0069140592
2011-10-31,-0.0103492206,0.0054142172,0.0077117351,0.0164556000,0.0218427442
2011-11-01,-0.0108833341,0.0004888559,-0.0072577847,0.0028508483,0.0168353729
2011-11-03,0.0135775041,-0.0116206463,-0.0009991229,-0.0107764713,0.0054697124
2011-11-04,0.0051858108,-0.0063621802,0.0165705681,-0.0075701326,-0.0029807105
2011-11-07,0.0079136761,-0.0013743388,0.0063254838,-0.0028182571,0.0054746782
2011-11-08,-0.0033337609,-0.0006243750,0.0014026496,0.0082697310,0.0029520902
2011-11-09,-0.0182732567,-0.0010579452,-0.0054318598,0.0021115206,0.0207451247
2011-11-10,-0.0058912598,-0.0021395953,0.0049480302,-0.0087492811,0.0106862932
2011-11-11,0.0153614096,-0.0053420169,0.0003492273,-0.0056752134,-0.0124379136
2011-11-14,-0.0001985240,0.0021287336,-0.0082996404,0.0005254503,0.0073907892
2011-11-16,0.0055015776,-0.0089427717,-0.0029374033,-0.0077054370,0.0026965938
2011-11-17,-0.0245847646,0.0075466204,-0.0074155089,0.0099216271,0.0019174125
2011-11-18,-0.0042243442,0.0007591858,0.0027658250,0.0001060762,0.0050259279
2011-11-21,-0.0052695367,-0.0058952803,0.0029746853,-0.0055452734,0.0106014628
2011-11-22,-0.0060280524,0.0047642896,0.0018046373,0.0018683844,0.0087305745
2011-11-23,-0.0123639647,-0.0062337201,-0.0054910760,-0.0105429702,0.0217191987
2011-11-24,0.0052851392,-0.0089628715,0.0023550433,-0.0127532044,0.0136479950
2011-11-25,-0.0075252219,0.0088703837,-0.0033017886,0.0105249966,-0.0062429975
2011-11-28,0.0165312104,-0.0087660095,-0.0019735303,-0.0112783248,-0.0161925945
2011-11-29,-0.0085339490,0.0183494836,-0.0099499915,0.0164184589,0.0069523710
2011-11-30,0.0261091217,-0.0187224336,0.0077677798,-0.0223157182,0.0032230094
2011-12-01,0.0186877903,-0.0063311476,-0.0007235631,-0.0074784169,-0.0194307137
2011-12-02,-0.0029875094,0.0159846060,0.0032015278,0.0123985726,-0.0032066493
2011-12-05,0.0127738304,-0.0105112400,-0.0024323436,-0.0116421040,-0.0126807503
2011-12-06,0.0102300178,-0.0101974513,-0.0018187305,-0.0049299942,0.0058075474
2011-12-07,-0.0101377098,0.0072938865,-0.0076182634,0.0082229218,0.0098235114
2011-12-08,-0.0127008948,0.0072171250,-0.0066781249,0.0096747186,0.0182204749
2011-12-09,0.0098353140,0.0029733744,0.0012427648,-0.0034818659,-0.0042078868
2011-12-12,-0.0107078450,-0.0052620354,-0.0004595900,0.0006733360,0.0192503054
2011-12-13,0.0030084457,-0.0070175515,0.0072401436,0.0007978482,-0.0031497660
2011-12-14,-0.0125102401,-0.0016913339,-0.0004954468,0.0007157121,0.0075096097
2011-12-15,-0.0048082275,0.0081383511,-0.0034989682,0.0039335177,0.0108689824
2011-12-16,-0.0024184366,0.0010592407,-0.0097269053,0.0027800740,0.0087651145
2011-12-19,-0.0071170339,-0.0141891558,-0.0092255175,-0.0039074896,0.0264604650
2011-12-20,0.0239783786,-0.0146467015,0.0075319409,-0.0118661150,-0.0048504518
2011-12-21,-0.0030144958,-0.0041497205,0.0075849900,0.0044669937,-0.0031147529
2011-12-22,0.0095367404,-0.0174771138,0.0086302981,-0.0108897053,-0.0069190692
2011-12-23,0.0060930974,0.0011506448,0.0059425198,-0.0006646444,0.0014066687
2011-12-26,-0.0013712423,0.0069243852,-0.0002385402,0.0018502590,0.0006372407
2011-12-27,0.0044855084,-0.0000887918,0.0014332347,0.0004766728,0.0008539408
2011-12-28,-0.0193491988,0.0151377395,-0.0100015150,0.0156193115,0.0143020563
2011-12-29,0.0046683275,0.0039561363,-0.0083073005,-0.0052212467,0.0038826694
2012-01-02,0.0076564820,0.0097637419,0.0098695010,-0.0133753140,-0.0132589471
2012-01-03,0.0180526171,0.0002581188,0.0048063099,-0.0037561022,-0.0085006431
2012-01-04,-0.0009900590,0.0303994678,0.0047796974,0.0041186903,0.0081311110
2012-01-05,-0.0106370151,-0.0110378107,-0.0014061909,0.0013478999,0.0025722040
2012-01-06,-0.0010023810,0.0098097008,0.0029029725,0.0015077774,-0.0038733112
2012-01-09,0.0040578148,0.0020728779,-0.0002549565,-0.0052231653,0.0059623783
2012-01-10,0.0052616312,0.0063006515,0.0017148335,-0.0041817529,-0.0112568531
2012-01-11,0.0009642753,-0.0016940199,-0.0043417462,-0.0046709338,-0.0025912959
2012-01-12,-0.0001099588,0.0085494332,-0.0050263717,0.0039949603,-0.0003916119
2012-01-13,-0.0055256225,-0.0019844002,-0.0064189062,0.0108657293,0.0105334586
2012-01-16,0.0107601760,-0.0018757004,0.0043831533,-0.0016572047,-0.0036959853
2012-01-17,0.0087844171,0.0003821687,-0.0013531852,-0.0046744375,-0.0096552689
2012-01-18,0.0146569591,-0.0053427778,0.0039347368,-0.0072788093,-0.0128592029
2012-01-19,0.0002549222,0.0089700762,0.0003265087,0.0017968449,0.0014395223
2012-01-20,0.0020942707,0.0037995074,-0.0015126187,-0.0028551999,-0.0038339158
2012-01-23,0.0013845867,0.0099803712,-0.0002894585,0.0076421788,-0.0035501530
2012-01-24,0.0025638086,0.0027520205,-0.0000149432,-0.0035300718,0.0014280463
2012-01-26,0.0009320239,0.0053559458,-0.0026251273,-0.0010666270,-0.0084285270
2012-01-27,-0.0039276746,0.0041982150,0.0114148613,0.0027109974,-0.0088800639
2012-01-30,-0.0016631404,-0.0071849045,0.0050572739,-0.0012073033,0.0058279964
2012-01-31,0.0029125428,0.0067610373,-0.0064835963,0.0078929439,0.0004800167
2012-02-01,0.0158583168,0.0129981050,-0.0004795827,-0.0029787924,-0.0204035472
2012-02-02,-0.0035543432,0.0053557102,0.0082345065,0.0012622527,-0.0000472944
2012-02-03,0.0053947140,-0.0006548911,0.0014108187,0.0006307382,-0.0110834967
2012-02-06,0.0006863476,-0.0010379073,-0.0078286864,0.0062674000,0.0008590114
2012-02-07,0.0100151785,-0.0090324562,0.0021958742,-0.0077169924,-0.0030818447
2012-02-08,-0.0014805857,0.0010168336,0.0059564752,0.0051790378,0.0036807593
2012-02-09,-0.0024144852,-0.0092294030,-0.0000423130,-0.0081606330,0.0049019894
2012-02-10,-0.0210144557,0.0059981635,-0.0092289038,0.0077656880,0.0157626066
2012-02-13,0.0198892932,0.0017323662,0.0036903350,-0.0054524904,-0.0155268395
2012-02-14,-0.0116953542,0.0022642708,-0.0012371701,0.0074574342,0.0125298919
2012-02-15,0.0002252366,0.0093329875,-0.0013978546,0.0033323159,-0.0004455820
2012-02-16,0.0126695503,0.0025967625,0.0012151711,-0.0055435114,-0.0032777512
2012-02-17,0.0042825211,0.0039408770,-0.0014954917,0.0053673340,-0.0008750586
2012-02-22,-0.0015513606,0.0025245622,-0.0078242738,-0.0002606077,0.0022899462
2012-02-23,-0.0026999849,0.0072320979,-0.0054022409,0.0107352138,0.0001899500
2012-02-24,0.0059326678,-0.0060457219,-0.0097093564,-0.0041700550,0.0080502238
2012-02-27,-0.0060384613,-0.0045892214,0.0005603246,0.0029719593,0.0126460008
2012-02-28,0.0082748225,0.0020190077,0.0090184156,-0.0048897592,-0.0074033439
2012-02-29,0.0028829172,-0.0103287967,-0.0043405965,-0.0001312681,0.0113416407
2012-03-01,0.0133981789,-0.0012474684,0.0061331317,-0.0040814560,-0.0116697941
2012-03-02,0.0111471945,-0.0034486107,0.0142952017,-0.0046207500,0.0004318608
2012-03-05,-0.0104375565,0.0009408169,-0.0068786740,-0.0001201292,0.0114742480
2012-03-06,-0.0226052403,-0.0028523263,-0.0107130939,0.0039779898,0.0164299533
2012-03-07,0.0118396012,0.0062024128,0.0051353825,0.0035243910,-0.0021418212
2012-03-08,0.0109052267,0.0116499951,-0.0012714006,0.0000343388,-0.0084744515
2012-03-09,0.0033103940,-0.0046115494,0.0010616656,0.0021957944,0.0058330591
2012-03-12,-0.0044473819,-0.0024371850,0.0040163519,-0.0026775505,0.0042318879
2012-03-13,0.0227826145,-0.0008653216,0.0124018639,-0.0108809778,-0.0191524569
2012-03-14,0.0001266663,-0.0033092787,-0.0052810116,0.0014094746,0.0038024397
2012-03-15,-0.0075084688,0.0053866822,-0.0002544760,0.0056636259,-0.0052012349
2012-03-16,0.0006231156,-0.0108689182,0.0015772795,-0.0038548172,0.0031851055
2012-03-19,0.0030352783,-0.0014727466,0.0005769879,0.0043151127,0.0042148861
2012-03-20,-0.0053222696,0.0040150420,-0.0031140936,0.0093810540,0.0080701914
2012-03-21,-0.0029987609,-0.0037598927,-0.0003261662,0.0095396843,0.0055070058
2012-03-22,-0.0119075049,-0.0018603653,-0.0047290949,-0.0014941124,0.0068319347
2012-03-23,-0.0010546527,0.0018076014,-0.0017891950,-0.0014349091,-0.0029163049
2012-03-26,0.0173431318,-0.0000534412,-0.0058059879,0.0008188272,0.0071865171
2012-03-27,-0.0053494126,-0.0024145856,-0.0104876095,0.0065304171,0.0100722872
2012-03-28,-0.0181657746,0.0043328265,-0.0028157700,0.0044962317,0.0035371007
2012-03-29,-0.0017679667,-0.0058415532,0.0074821212,0.0035670246,0.0034795953
2012-03-30,-0.0032987548,0.0043430026,0.0002618462,0.0090033775,0.0074624545
2012-04-02,0.0110659515,-0.0127188098,0.0009421045,-0.0077992948,0.0124609517
2012-04-03,-0.0130921481,0.0119819818,-0.0053455322,0.0040744394,0.0053136898
2012-04-04,-0.0180450063,0.0092505347,-0.0026865257,-0.0020364178,-0.0006734594
2012-04-05,0.0004778361,0.0000764965,0.0008713205,-0.0005812155,0.0010179675
2012-04-09,-0.0102775572,-0.0069667371,-0.0064838640,-0.0021758303,0.0065591354
2012-04-10,-0.0107353795,-0.0098899640,-0.0042894008,0.0033786185,0.0135255624
2012-04-11,0.0006506024,-0.0063111684,-0.0051384061,0.0004076995,0.0051090522
2012-04-12,0.0232195575,-0.0022348370,0.0037858710,-0.0097121568,-0.0089810165
2012-04-13,-0.0113156689,0.0054222080,-0.0123042362,0.0093114497,0.0005952385
2012-04-16,-0.0050482354,0.0043747802,-0.0064476579,-0.0035099522,0.0024933349
2012-04-17,0.0077812555,0.0015356503,0.0033038650,-0.0009813439,-0.0076613035
2012-04-18,0.0061479136,0.0007971465,0.0086067859,0.0066382084,-0.0021558949
2012-04-19,-0.0023092495,0.0074222130,0.0004608386,0.0094597442,0.0071043391
2012-04-20,0.0030684753,-0.0076423557,-0.0068322001,-0.0008184258,0.0074406518
2012-04-23,-0.0096283406,-0.0021005664,-0.0085416753,0.0073311459,0.0082879001
