,0,1,2,3,4,5,6,7,8,9,10
284,BEES4,1155,2302,2.08,2011-12-31,2012-04-09,109305,42183,151488,839214,5.5398
285,BEES4,1155,2380,2.08,2012-12-31,2013-03-28,1093320,421832,1515152,876415,0.5784
286,BEES4,1155,2484,2.08,2013-12-31,2014-03-28,1157732,421832,1579564,971991,0.6154
287,BEES4,1155,2563,2.08,2014-12-31,2015-03-27,1157732,421832,1579564,1075185,0.6807
288,BEES4,1155,2678,2.08,2015-12-31,2016-05-31,231546,84366,315912,1178606,3.7308
289,BEES4,1155,2670,2.08,2016-03-31,2016-05-11,231546,84366,315912,0,0.0000
290,BEES4,1155,2741,2.08,2016-12-31,2017-03-28,231546,84366,315912,1265355,4.0054
291,BEES4,1155,2813,2.08,2017-12-31,2018-03-28,231356,84556,315912,1387856,4.3932
292,BEES4,1155,2939,2.08,2018-12-31,2019-05-08,231355,84557,315912,1473103,4.6630
293,BEES4,1155,2959,2.08,2019-03-31,2019-05-14,231355,84557,315912,0,0.0000
294,BEES4,1155,2977,2.08,2019-06-30,2019-08-20,231355,84557,315912,0,0.0000
295,BEES4,1155,2987,2.08,2019-09-30,2019-11-12,231355,84557,315912,0,0.0000
296,BEES4,1155,3013,2.08,2019-12-31,2020-03-25,231355,84557,315912,1589630,5.0319
297,BEES4,1155,3033,2.08,2020-03-31,2020-05-26,231329,84583,315912,0,0.0000
298,BEES4,1155,3040,2.08,2020-06-30,2020-08-11,231329,84583,315912,0,0.0000
299,BEES4,1155,30711,2.08,2020-09-30,2020-11-25,231329,84583,315912,0,0.0000
300,BRSR3,1210,1663,2.08,2010-12-31,2011-05-02,205043,203931,408974,3995565,9.7697
301,BRSR3,1210,1731,2.08,2011-12-31,2012-03-29,205043,203931,408974,4583636,11.2076
302,BRSR3,1210,1755,2.08,2012-03-31,2012-05-14,205043,203931,408974,0,0.0000
303,BRSR3,1210,1766,2.08,2012-06-30,2012-08-13,205043,203931,408974,0,0.0000
304,BRSR3,1210,1776,2.08,2012-09-30,2012-11-12,205043,203931,408974,0,0.0000
305,BRSR3,1210,1807,2.08,2012-12-31,2013-03-27,205043,203931,408974,5101344,12.4735
306,BRSR3,1210,1828,2.08,2013-03-31,2013-05-15,205043,203931,408974,0,0.0000
307,BRSR3,1210,1849,2.08,2013-06-30,2013-08-13,205043,203931,408974,0,0.0000
308,BRSR3,1210,1859,2.08,2013-09-30,2013-11-13,205043,203931,408974,0,0.0000
309,BRSR3,1210,1893,2.08,2013-12-31,2014-03-14,205043,203931,408974,5333931,13.0422
310,BRSR3,1210,1918,2.08,2014-03-31,2014-05-13,205043,203931,408974,0,0.0000
311,BRSR3,1210,1929,2.08,2014-06-30,2014-08-13,205043,203931,408974,0,0.0000
312,BRSR3,1210,1940,2.08,2014-09-30,2014-11-12,205043,203931,408974,0,0.0000
313,BRSR3,1210,1973,2.08,2014-12-31,2015-03-06,205043,203931,408974,5808539,14.2027
314,BRSR3,1210,1996,2.08,2015-03-31,2015-05-13,205043,203931,408974,0,0.0000
315,BRSR3,1210,2027,2.08,2015-06-30,2015-08-12,205043,203931,408974,0,0.0000
316,BRSR3,1210,2039,2.08,2015-09-30,2015-11-11,205044,203930,408974,0,0.0000
317,BRSR3,1210,2079,2.08,2015-12-31,2016-03-11,205051,203923,408974,6475687,15.8340
318,BRSR3,1210,2110,2.08,2016-03-31,2016-05-11,205052,203922,408974,0,0.0000
319,BRSR3,1210,2123,2.08,2016-06-30,2016-08-10,205054,203920,408974,0,0.0000
320,BRSR3,1210,2136,2.08,2016-09-30,2016-11-09,205044,203930,408974,0,0.0000
321,BRSR3,1210,2171,2.08,2016-12-31,2017-03-13,205054,203920,408974,6725695,16.4453
322,BRSR3,1210,2200,2.08,2017-03-31,2017-05-15,205057,203917,408974,0,0.0000
323,BRSR3,1210,2216,2.08,2017-06-30,2017-08-14,205057,203917,408974,0,0.0000
324,BRSR3,1210,2229,2.08,2017-09-30,2017-11-13,205057,203917,408974,0,0.0000
325,BRSR3,1210,2266,2.08,2017-12-31,2018-03-27,205058,203916,408974,7359151,17.9942
326,BRSR3,1210,2295,2.08,2018-03-31,2018-05-14,205059,203915,408974,0,0.0000
327,BRSR3,1210,2307,2.08,2018-06-30,2018-08-14,205060,203914,408974,0,0.0000
328,BRSR3,1210,2322,2.08,2018-09-30,2018-11-13,205060,203914,408974,0,0.0000
329,BRSR3,1210,2356,2.08,2018-12-31,2019-03-19,205062,203912,408974,7366063,18.0111
330,BRSR3,1210,2384,2.08,2019-03-31,2019-05-14,205062,203912,408974,0,0.0000
331,BRSR3,1210,2394,2.08,2019-06-30,2019-08-13,205062,203912,408974,0,0.0000
332,BRSR3,1210,2402,2.08,2019-09-30,2019-11-11,205062,203912,408974,0,0.0000
333,BRSR3,1210,2441,2.08,2019-12-31,2020-03-17,205065,203909,408974,7806530,19.0881
334,BRSR3,1210,2464,2.08,2020-03-31,2020-05-12,205065,203909,408974,0,0.0000
335,BRSR3,1210,2474,2.08,2020-06-30,2020-08-12,205065,203909,408974,0,0.0000
336,BRSR5,1210,1663,2.08,2010-12-31,2011-05-02,205043,203931,408974,3995565,9.7697
337,BRSR5,1210,1731,2.08,2011-12-31,2012-03-29,205043,203931,408974,4583636,11.2076
338,BRSR5,1210,1755,2.08,2012-03-31,2012-05-14,205043,203931,408974,0,0.0000
339,BRSR5,1210,1766,2.08,2012-06-30,2012-08-13,205043,203931,408974,0,0.0000
340,BRSR5,1210,1776,2.08,2012-09-30,2012-11-12,205043,203931,408974,0,0.0000
341,BRSR5,1210,1807,2.08,2012-12-31,2013-03-27,205043,203931,408974,5101344,12.4735
342,BRSR5,1210,1828,2.08,2013-03-31,2013-05-15,205043,203931,408974,0,0.0000
343,BRSR5,1210,1849,2.08,2013-06-30,2013-08-13,205043,203931,408974,0,0.0000
344,BRSR5,1210,1859,2.08,2013-09-30,2013-11-13,205043,203931,408974,0,0.0000
345,BRSR5,1210,1893,2.08,2013-12-31,2014-03-14,205043,203931,408974,5333931,13.0422
346,BRSR5,1210,1918,2.08,2014-03-31,2014-05-13,205043,203931,408974,0,0.0000
347,BRSR5,1210,1929,2.08,2014-06-30,2014-08-13,205043,203931,408974,0,0.0000
348,BRSR5,1210,1940,2.08,2014-09-30,2014-11-12,205043,203931,408974,0,0.0000
349,BRSR5,1210,1973,2.08,2014-12-31,2015-03-06,205043,203931,408974,5808539,14.2027
350,BRSR5,1210,1996,2.08,2015-03-31,2015-05-13,205043,203931,408974,0,0.0000
351,BRSR5,1210,2027,2.08,2015-06-30,2015-08-12,205043,203931,408974,0,0.0000
352,BRSR5,1210,2039,2.08,2015-09-30,2015-11-11,205044,203930,408974,0,0.0000
353,BRSR5,1210,2079,2.08,2015-12-31,2016-03-11,205051,203923,408974,6475687,15.8340
354,BRSR5,1210,2110,2.08,2016-03-31,2016-05-11,205052,203922,408974,0,0.0000
355,BRSR5,1210,2123,2.08,2016-06-30,2016-08-10,205054,203920,408974,0,0.0000
356,BRSR5,1210,2136,2.08,2016-09-30,2016-11-09,205044,203930,408974,0,0.0000
357,BRSR5,1210,2171,2.08,2016-12-31,2017-03-13,205054,203920,408974,6725695,16.4453
358,BRSR5,1210,2200,2.08,2017-03-31,2017-05-15,205057,203917,408974,0,0.0000
359,BRSR5,1210,2216,2.08,2017-06-30,2017-08-14,205057,203917,408974,0,0.0000
360,BRSR5,1210,2229,2.08,2017-09-30,2017-11-13,205057,203917,408974,0,0.0000
361,BRSR5,1210,2266,2.08,2017-12-31,2018-03-27,205058,203916,408974,7359151,17.9942
362,BRSR5,1210,2295,2.08,2018-03-31,2018-05-14,205059,203915,408974,0,0.0000
363,BRSR5,1210,2307,2.08,2018-06-30,2018-08-14,205060,203914,408974,0,0.0000
364,BRSR5,1210,2322,2.08,2018-09-30,2018-11-13,205060,203914,408974,0,0.0000
365,BRSR5,1210,2356,2.08,2018-12-31,2019-03-19,205062,203912,408974,7366063,18.0111
366,BRSR5,1210,2384,2.08,2019-03-31,2019-05-14,205062,203912,408974,0,0.0000
367,BRSR5,1210,2394,2.08,2019-06-30,2019-08-13,205062,203912,408974,0,0.0000
368,BRSR5,1210,2402,2.08,2019-09-30,2019-11-11,205062,203912,408974,0,0.0000
369,BRSR5,1210,2441,2.08,2019-12-31,2020-03-17,205065,203909,408974,7806530,19.0881
370,BRSR5,1210,2464,2.08,2020-03-31,2020-05-12,205065,203909,408974,0,0.0000
371,BRSR5,1210,2474,2.08,2020-06-30,2020-08-12,205065,203909,408974,0,0.0000
372,BRSR6,1210,1663,2.08,2010-12-31,2011-05-02,205043,203931,408974,3995565,9.7697
373,BRSR6,1210,1731,2.08,2011-12-31,2012-03-29,205043,203931,408974,4583636,11.2076
374,BRSR6,1210,1755,2.08,2012-03-31,2012-05-14,205043,203931,408974,0,0.0000
375,BRSR6,1210,1766,2.08,2012-06-30,2012-08-13,205043,203931,408974,0,0.0000
376,BRSR6,1210,1776,2.08,2012-09-30,2012-11-12,205043,203931,408974,0,0.0000
377,BRSR6,1210,1807,2.08,2012-12-31,2013-03-27,205043,203931,408974,5101344,12.4735
378,BRSR6,1210,1828,2.08,2013-03-31,2013-05-15,205043,203931,408974,0,0.0000
379,BRSR6,1210,1849,2.08,2013-06-30,2013-08-13,205043,203931,408974,0,0.0000
380,BRSR6,1210,1859,2.08,2013-09-30,2013-11-13,205043,203931,408974,0,0.0000
381,BRSR6,1210,1893,2.08,2013-12-31,2014-03-14,205043,203931,408974,5333931,13.0422
382,BRSR6,1210,1918,2.08,2014-03-31,2014-05-13,205043,203931,408974,0,0.0000
383,BRSR6,1210,1929,2.08,2014-06-30,2014-08-13,205043,203931,408974,0,0.0000
384,BRSR6,1210,1940,2.08,2014-09-30,2014-11-12,205043,203931,408974,0,0.0000
385,BRSR6,1210,1973,2.08,2014-12-31,2015-03-06,205043,203931,408974,5808539,14.2027
386,BRSR6,1210,1996,2.08,2015-03-31,2015-05-13,205043,203931,408974,0,0.0000
387,BRSR6,1210,2027,2.08,2015-06-30,2015-08-12,205043,203931,408974,0,0.0000
388,BRSR6,1210,2039,2.08,2015-09-30,2015-11-11,205044,203930,408974,0,0.0000
389,BRSR6,1210,2079,2.08,2015-12-31,2016-03-11,205051,203923,408974,6475687,15.8340
390,BRSR6,1210,2110,2.08,2016-03-31,2016-05-11,205052,203922,408974,0,0.0000
391,BRSR6,1210,2123,2.08,2016-06-30,2016-08-10,205054,203920,408974,0,0.0000
392,BRSR6,1210,2136,2.08,2016-09-30,2016-11-09,205044,203930,408974,0,0.0000
393,BRSR6,1210,2171,2.08,2016-12-31,2017-03-13,205054,203920,408974,6725695,16.4453
394,BRSR6,1210,2200,2.08,2017-03-31,2017-05-15,205057,203917,408974,0,0.0000
395,BRSR6,1210,2216,2.08,2017-06-30,2017-08-14,205057,203917,408974,0,0.0000
396,BRSR6,1210,2229,2.08,2017-09-30,2017-11-13,205057,203917,408974,0,0.0000
397,BRSR6,1210,2266,2.08,2017-12-31,2018-03-27,205058,203916,408974,7359151,17.9942
398,BRSR6,1210,2295,2.08,2018-03-31,2018-05-14,205059,203915,408974,0,0.0000
399,BRSR6,1210,2307,2.08,2018-06-30,2018-08-14,205060,203914,408974,0,0.0000
400,BRSR6,1210,2322,2.08,2018-09-30,2018-11-13,205060,203914,408974,0,0.0000
401,BRSR6,1210,2356,2.08,2018-12-31,2019-03-19,205062,203912,408974,7366063,18.0111
402,BRSR6,1210,2384,2.08,2019-03-31,2019-05-14,205062,203912,408974,0,0.0000
403,BRSR6,1210,2394,2.08,2019-06-30,2019-08-13,205062,203912,408974,0,0.0000
404,BRSR6,1210,2402,2.08,2019-09-30,2019-11-11,205062,203912,408974,0,0.0000
405,BRSR6,1210,2441,2.08,2019-12-31,2020-03-17,205065,203909,408974,7806530,19.0881
406,BRSR6,1210,2464,2.08,2020-03-31,2020-05-12,205065,203909,408974,0,0.0000
407,BRSR6,1210,2474,2.08,2020-06-30,2020-08-12,205065,203909,408974,0,0.0000
408,BMEB3,1325,1970,2.08,2010-12-31,2011-04-29,26262,9138,35400,625294,17.6637
409,BMEB3,1325,2063,2.08,2011-12-31,2012-04-05,26262,9138,35400,670296,18.9349
410,BMEB3,1325,2099,2.08,2012-03-31,2012-05-15,26262,9138,35400,0,0.0000
411,BMEB3,1325,2161,2.08,2012-12-31,2013-03-27,26262,16238,42500,861086,20.2608
412,BMEB3,1325,2255,2.08,2013-12-31,2014-03-31,26262,19838,46100,966725,20.9702
413,BMEB3,1325,2282,2.08,2014-03-31,2014-05-15,26262,19838,46100,0,0.0000
414,BMEB3,1325,2309,2.08,2014-06-30,2014-08-13,26262,19838,46100,0,0.0000
415,BMEB3,1325,2323,2.08,2014-09-30,2014-11-14,26262,19838,46100,0,0.0000
416,BMEB3,1325,2351,2.08,2014-12-31,2015-03-31,26262,19838,46100,743708,16.1325
417,BMEB3,1325,2377,2.08,2015-03-31,2015-05-15,26262,19838,46100,0,0.0000
418,BMEB3,1325,2389,2.08,2015-06-30,2015-08-12,26262,19838,46100,0,0.0000
419,BMEB3,1325,2399,2.08,2015-09-30,2015-11-13,26262,19838,46100,0,0.0000
420,BMEB3,1325,2424,2.08,2015-12-31,2016-03-30,26262,19838,46100,814394,17.6658
421,BMEB3,1325,2467,2.08,2016-06-30,2016-08-11,26262,19838,46100,0,0.0000
422,BMEB3,1325,2480,2.08,2016-09-30,2016-11-11,26262,19838,46100,0,0.0000
423,BMEB3,1325,2512,2.08,2016-12-31,2017-03-31,26262,19838,46100,957209,20.7638
424,BMEB3,1325,2533,2.08,2017-03-31,2017-05-15,26262,19838,46100,0,0.0000
425,BMEB3,1325,2544,2.08,2017-06-30,2017-08-10,26262,19838,46100,0,0.0000
426,BMEB3,1325,2553,2.08,2017-09-30,2017-11-14,26262,19838,46100,0,0.0000
427,BMEB3,1325,2590,2.08,2017-12-31,2018-03-29,26262,19838,46100,893607,19.3841
428,BMEB3,1325,2610,2.08,2018-03-31,2018-05-15,26262,19838,46100,0,0.0000
429,BMEB3,1325,2620,2.08,2018-06-30,2018-08-13,26262,19838,46100,0,0.0000
430,BMEB3,1325,2631,2.08,2018-09-30,2018-11-14,32578,19838,52416,0,0.0000
431,BMEB3,1325,2663,2.08,2018-12-31,2019-03-29,32578,19838,52416,858292,16.3746
432,BMEB3,1325,2684,2.08,2019-03-31,2019-05-15,32578,19838,52416,0,0.0000
433,BMEB3,1325,2695,2.08,2019-06-30,2019-08-14,32578,19838,52416,0,0.0000
434,BMEB3,1325,2713,2.08,2019-09-30,2019-11-14,32578,19838,52416,0,0.0000
435,BMEB3,1325,2738,2.08,2019-12-31,2020-03-27,32578,19838,52416,930322,17.7488
436,BMEB3,1325,2756,2.08,2020-03-31,2020-05-15,32578,19838,52416,0,0.0000
437,BMEB3,1325,2764,2.08,2020-06-30,2020-08-14,32578,19838,52416,0,0.0000
438,BMEB3,1325,30065,2.08,2020-09-30,2020-10-26,32578,19838,52416,0,0.0000
439,BMEB4,1325,1970,2.08,2010-12-31,2011-04-29,26262,9138,35400,625294,17.6637
440,BMEB4,1325,2063,2.08,2011-12-31,2012-04-05,26262,9138,35400,670296,18.9349
441,BMEB4,1325,2099,2.08,2012-03-31,2012-05-15,26262,9138,35400,0,0.0000
442,BMEB4,1325,2161,2.08,2012-12-31,2013-03-27,26262,16238,42500,861086,20.2608
443,BMEB4,1325,2255,2.08,2013-12-31,2014-03-31,26262,19838,46100,966725,20.9702
444,BMEB4,1325,2282,2.08,2014-03-31,2014-05-15,26262,19838,46100,0,0.0000
445,BMEB4,1325,2309,2.08,2014-06-30,2014-08-13,26262,19838,46100,0,0.0000
446,BMEB4,1325,2323,2.08,2014-09-30,2014-11-14,26262,19838,46100,0,0.0000
447,BMEB4,1325,2351,2.08,2014-12-31,2015-03-31,26262,19838,46100,743708,16.1325
448,BMEB4,1325,2377,2.08,2015-03-31,2015-05-15,26262,19838,46100,0,0.0000
449,BMEB4,1325,2389,2.08,2015-06-30,2015-08-12,26262,19838,46100,0,0.0000
450,BMEB4,1325,2399,2.08,2015-09-30,2015-11-13,26262,19838,46100,0,0.0000
451,BMEB4,1325,2424,2.08,2015-12-31,2016-03-30,26262,19838,46100,814394,17.6658
452,BMEB4,1325,2467,2.08,2016-06-30,2016-08-11,26262,19838,46100,0,0.0000
453,BMEB4,1325,2480,2.08,2016-09-30,2016-11-11,26262,19838,46100,0,0.0000
454,BMEB4,1325,2512,2.08,2016-12-31,2017-03-31,26262,19838,46100,957209,20.7638
455,BMEB4,1325,2533,2.08,2017-03-31,2017-05-15,26262,19838,46100,0,0.0000
456,BMEB4,1325,2544,2.08,2017-06-30,2017-08-10,26262,19838,46100,0,0.0000
457,BMEB4,1325,2553,2.08,2017-09-30,2017-11-14,26262,19838,46100,0,0.0000
458,BMEB4,1325,2590,2.08,2017-12-31,2018-03-29,26262,19838,46100,893607,19.3841
459,BMEB4,1325,2610,2.08,2018-03-31,2018-05-15,26262,19838,46100,0,0.0000
460,BMEB4,1325,2620,2.08,2018-06-30,2018-08-13,26262,19838,46100,0,0.0000
461,BMEB4,1325,2631,2.08,2018-09-30,2018-11-14,32578,19838,52416,0,0.0000
462,BMEB4,1325,2663,2.08,2018-12-31,2019-03-29,32578,19838,52416,858292,16.3746
463,BMEB4,1325,2684,2.08,2019-03-31,2019-05-15,32578,19838,52416,0,0.0000
464,BMEB4,1325,2695,2.08,2019-06-30,2019-08-14,32578,19838,52416,0,0.0000
465,BMEB4,1325,2713,2.08,2019-09-30,2019-11-14,32578,19838,52416,0,0.0000
466,BMEB4,1325,2738,2.08,2019-12-31,2020-03-27,32578,19838,52416,930322,17.7488
467,BMEB4,1325,2756,2.08,2020-03-31,2020-05-15,32578,19838,52416,0,0.0000
468,BMEB4,1325,2764,2.08,2020-06-30,2020-08-14,32578,19838,52416,0,0.0000
469,BMEB4,1325,30065,2.08,2020-09-30,2020-10-26,32578,19838,52416,0,0.0000
470,BRIV3,1384,1299,2.08,2010-12-31,2011-03-25,53949,36275,90224,1145248,12.6934
471,BRIV3,1384,1332,2.08,2011-03-31,2011-05-16,53949,36275,90224,0,0.0000
472,BRIV3,1384,1373,2.08,2011-12-31,2012-03-23,53949,36275,90224,1209800,13.4088
473,BRIV3,1384,1465,2.08,2012-12-31,2013-03-14,53949,36275,90224,1159286,12.8490
474,BRIV3,1384,1523,2.08,2013-12-31,2014-03-20,53949,36275,90224,1201584,13.3178
475,BRIV3,1384,1543,2.08,2014-03-31,2014-05-14,53949,36275,90224,0,0.0000
476,BRIV3,1384,1560,2.08,2014-06-30,2014-08-26,53949,36275,90224,0,0.0000
477,BRIV3,1384,1571,2.08,2014-09-30,2014-11-14,53949,36275,90224,0,0.0000
478,BRIV3,1384,1586,2.08,2014-12-31,2015-03-20,53949,36275,90224,1248332,13.8359
479,BRIV3,1384,1659,2.08,2015-12-31,2016-04-11,53812,35118,88930,1305819,14.6837
480,BRIV3,1384,1708,2.08,2016-12-31,2017-03-17,53812129,35118455,88930584,1397777,0.0157
481,BRIV3,1384,1727,2.08,2017-03-31,2017-05-12,53812129,35118455,88930584,0,0.0000
482,BRIV3,1384,1747,2.08,2017-06-30,2017-08-14,53812129,35118455,88930584,0,0.0000
483,BRIV3,1384,1760,2.08,2017-09-30,2017-11-10,53812129,35118455,88930584,0,0.0000
484,BRIV3,1384,1771,2.08,2017-12-31,2018-03-16,53812129,35118455,88930584,1422397,0.0160
485,BRIV3,1384,1795,2.08,2018-03-31,2018-05-11,53535329,35118455,88653784,0,0.0000
486,BRIV3,1384,1805,2.08,2018-06-30,2018-08-10,53482129,35118455,88600584,0,0.0000
487,BRIV3,1384,1814,2.08,2018-09-30,2018-11-09,53482129,35118455,88600584,0,0.0000
488,BRIV3,1384,1824,2.08,2018-12-31,2019-03-15,53482129,35118455,88600584,1457055,0.0164
489,BRIV3,1384,1847,2.08,2019-03-31,2019-05-10,53482129,35118445,88600574,0,0.0000
490,BRIV3,1384,1857,2.08,2019-06-30,2019-08-09,53482129,35118455,88600584,0,0.0000
491,BRIV3,1384,1866,2.08,2019-09-30,2019-11-08,53482129,35118455,88600584,0,0.0000
492,BRIV3,1384,1880,2.08,2019-12-31,2020-03-19,53482129,35118455,88600584,1504147,0.0170
493,BRIV3,1384,1897,2.08,2020-03-31,2020-05-12,53482129,35118455,88600584,0,0.0000
494,BRIV3,1384,1906,2.08,2020-06-30,2020-08-12,53482129,35118455,88600584,0,0.0000
495,BRIV4,1384,1299,2.08,2010-12-31,2011-03-25,53949,36275,90224,1145248,12.6934
496,BRIV4,1384,1332,2.08,2011-03-31,2011-05-16,53949,36275,90224,0,0.0000
497,BRIV4,1384,1373,2.08,2011-12-31,2012-03-23,53949,36275,90224,1209800,13.4088
498,BRIV4,1384,1465,2.08,2012-12-31,2013-03-14,53949,36275,90224,1159286,12.8490
499,BRIV4,1384,1523,2.08,2013-12-31,2014-03-20,53949,36275,90224,1201584,13.3178
500,BRIV4,1384,1543,2.08,2014-03-31,2014-05-14,53949,36275,90224,0,0.0000
501,BRIV4,1384,1560,2.08,2014-06-30,2014-08-26,53949,36275,90224,0,0.0000
502,BRIV4,1384,1571,2.08,2014-09-30,2014-11-14,53949,36275,90224,0,0.0000
503,BRIV4,1384,1586,2.08,2014-12-31,2015-03-20,53949,36275,90224,1248332,13.8359
504,BRIV4,1384,1659,2.08,2015-12-31,2016-04-11,53812,35118,88930,1305819,14.6837
505,BRIV4,1384,1708,2.08,2016-12-31,2017-03-17,53812129,35118455,88930584,1397777,0.0157
506,BRIV4,1384,1727,2.08,2017-03-31,2017-05-12,53812129,35118455,88930584,0,0.0000
507,BRIV4,1384,1747,2.08,2017-06-30,2017-08-14,53812129,35118455,88930584,0,0.0000
508,BRIV4,1384,1760,2.08,2017-09-30,2017-11-10,53812129,35118455,88930584,0,0.0000
509,BRIV4,1384,1771,2.08,2017-12-31,2018-03-16,53812129,35118455,88930584,1422397,0.0160
510,BRIV4,1384,1795,2.08,2018-03-31,2018-05-11,53535329,35118455,88653784,0,0.0000
511,BRIV4,1384,1805,2.08,2018-06-30,2018-08-10,53482129,35118455,88600584,0,0.0000
512,BRIV4,1384,1814,2.08,2018-09-30,2018-11-09,53482129,35118455,88600584,0,0.0000
513,BRIV4,1384,1824,2.08,2018-12-31,2019-03-15,53482129,35118455,88600584,1457055,0.0164
514,BRIV4,1384,1847,2.08,2019-03-31,2019-05-10,53482129,35118445,88600574,0,0.0000
515,BRIV4,1384,1857,2.08,2019-06-30,2019-08-09,53482129,35118455,88600584,0,0.0000
516,BRIV4,1384,1866,2.08,2019-09-30,2019-11-08,53482129,35118455,88600584,0,0.0000
517,BRIV4,1384,1880,2.08,2019-12-31,2020-03-19,53482129,35118455,88600584,1504147,0.0170
518,BRIV4,1384,1897,2.08,2020-03-31,2020-05-12,53482129,35118455,88600584,0,0.0000
519,BRIV4,1384,1906,2.08,2020-06-30,2020-08-12,53482129,35118455,88600584,0,0.0000
520,BDLL3,1520,2347,2.03,2010-12-31,2011-04-06,607192,992808,1600000,464865,0.2905
521,BDLL3,1520,2378,2.03,2011-03-31,2011-05-27,607192,992808,1600000,473564,0.2960
522,BDLL3,1520,2396,2.03,2011-06-30,2011-08-15,607192,992808,1600000,464385,0.2902
523,BDLL3,1520,2416,2.03,2011-09-30,2011-11-11,607192,992808,1600000,460863,0.2880
524,BDLL3,1520,2435,2.03,2011-12-31,2012-03-23,607192,992808,1600000,447171,0.2795
525,BDLL3,1520,2462,2.03,2012-03-31,2012-05-15,607192,992808,1600000,434799,0.2717
526,BDLL3,1520,2482,2.03,2012-06-30,2012-08-14,607192,992808,1600000,428934,0.2681
527,BDLL3,1520,2498,2.03,2012-09-30,2012-11-14,607192,992808,1600000,414986,0.2594
528,BDLL3,1520,2516,2.03,2012-12-31,2013-03-28,607192,992808,1600000,406830,0.2543
529,BDLL3,1520,2547,2.03,2013-03-31,2013-05-24,607192,992808,1600000,404757,0.2530
530,BDLL3,1520,2569,2.03,2013-06-30,2013-08-14,607192,992808,1600000,390430,0.2440
531,BDLL3,1520,2588,2.03,2013-09-30,2013-11-14,607192,992808,1600000,373887,0.2337
532,BDLL3,1520,2635,2.03,2013-12-31,2014-03-28,607192,992808,1600000,359975,0.2250
533,BDLL3,1520,2659,2.03,2014-03-31,2014-05-19,607192,992808,1600000,361514,0.2259
534,BDLL3,1520,2677,2.03,2014-06-30,2014-08-14,607192,992808,1600000,361992,0.2262
535,BDLL3,1520,2696,2.03,2014-09-30,2014-11-14,607192,992808,1600000,362411,0.2265
536,BDLL3,1520,2717,2.03,2014-12-31,2015-03-31,607192,992808,1600000,337133,0.2107
537,BDLL3,1520,2745,2.03,2015-03-31,2015-05-22,607192,992808,1600000,336646,0.2104
538,BDLL3,1520,2763,2.03,2015-06-30,2015-08-24,607192,992808,1600000,338320,0.2115
539,BDLL3,1520,2782,2.03,2015-09-30,2015-11-23,607192,992808,1600000,331982,0.2075
540,BDLL3,1520,2803,2.03,2015-12-31,2016-03-29,607192,992808,1600000,325091,0.2032
541,BDLL3,1520,2827,2.03,2016-03-31,2016-06-07,607192,992808,1600000,310567,0.1941
542,BDLL3,1520,2848,2.03,2016-06-30,2016-08-29,607192,992808,1600000,298964,0.1869
543,BDLL3,1520,2865,2.03,2016-09-30,2016-12-06,607192,992808,1600000,272077,0.1700
544,BDLL3,1520,2906,2.03,2016-12-31,2017-03-31,607192,992808,1600000,321011,0.2006
545,BDLL3,1520,2932,2.03,2017-03-31,2017-05-15,607192,992808,1600000,292479,0.1828
546,BDLL3,1520,2950,2.03,2017-06-30,2017-08-14,607192,992808,1600000,268919,0.1681
547,BDLL3,1520,2975,2.03,2017-09-30,2017-12-06,607192,992808,1600000,242864,0.1518
548,BDLL3,1520,2992,2.03,2017-12-31,2018-03-28,607192,992808,1600000,211966,0.1325
549,BDLL3,1520,3014,2.03,2018-03-31,2018-07-21,607192,992808,1600000,180348,0.1127
550,BDLL3,1520,3029,2.03,2018-06-30,2018-10-31,607192,992808,1600000,150127,0.0938
551,BDLL3,1520,3049,2.03,2018-09-30,2019-03-02,607192,992808,1600000,126617,0.0791
552,BDLL3,1520,3066,2.03,2018-12-31,2019-03-31,607192,992808,1600000,106730,0.0667
553,BDLL3,1520,3092,2.03,2019-03-31,2019-08-26,607192,992808,1600000,82368,0.0515
554,BDLL3,1520,3109,2.03,2019-06-30,2019-12-02,607192,992808,1600000,48681,0.0304
555,BDLL3,1520,3126,2.03,2019-09-30,2020-03-23,607192,992808,1600000,12589,0.0079
556,BDLL3,1520,3144,2.03,2019-12-31,2020-07-11,607192,992808,1600000,-97690,-0.0611
557,BDLL3,1520,3166,2.03,2020-03-31,2020-08-19,607192,992808,1600000,-112189,-0.0701
558,BDLL3,1520,30717,2.03,2020-06-30,2020-11-26,607192,992808,1600000,-138099,-0.0863
559,BDLL3,1520,30726,2.03,2020-09-30,2020-11-30,607192,992808,1600000,-152754,-0.0955
560,BDLL4,1520,2347,2.03,2010-12-31,2011-04-06,607192,992808,1600000,464865,0.2905
561,BDLL4,1520,2378,2.03,2011-03-31,2011-05-27,607192,992808,1600000,473564,0.2960
562,BDLL4,1520,2396,2.03,2011-06-30,2011-08-15,607192,992808,1600000,464385,0.2902
563,BDLL4,1520,2416,2.03,2011-09-30,2011-11-11,607192,992808,1600000,460863,0.2880
564,BDLL4,1520,2435,2.03,2011-12-31,2012-03-23,607192,992808,1600000,447171,0.2795
565,BDLL4,1520,2462,2.03,2012-03-31,2012-05-15,607192,992808,1600000,434799,0.2717
566,BDLL4,1520,2482,2.03,2012-06-30,2012-08-14,607192,992808,1600000,428934,0.2681
567,BDLL4,1520,2498,2.03,2012-09-30,2012-11-14,607192,992808,1600000,414986,0.2594
