data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose
02/10/2019;5,4;1,00020872;467338926965,99;859;5,4;5,39;5,4;0,019;240,483
01/10/2019;5,4;1,00020872;458107352847,22;906;5,4;5,39;5,4;0,02;319,061
30/09/2019;5,4;1,00020872;319721465554,55;941;5,4;5,39;5,4;0,041;242,792
27/09/2019;5,4;1,00020872;323491371858,06;912;5,4;5,39;5,4;0,031;316,889
26/09/2019;5,4;1,00020872;336173141255,25;896;5,4;5,39;5,4;0,024;278,244
25/09/2019;5,4;1,00020872;343330116055,63;893;5,4;5,39;5,4;0,023;301,568
24/09/2019;5,4;1,00020872;349366348556,73;895;5,4;5,39;5,4;0,025;257,855
23/09/2019;5,4;1,00020872;362428587983,31;889;5,4;5,39;5,4;0,026;462,71
20/09/2019;5,4;1,00020872;378740598806,61;888;5,4;5,39;5,4;0,067;111,256
19/09/2019;5,4;1,00020872;407195325062,66;878;5,4;5,39;5,4;0,036;160,008
18/09/2019;5,9;1,00022751;450956081046,62;843;5,9;5,89;5,9;0,035;254,294
17/09/2019;5,9;1,00022751;457797782462,68;819;5,89;5,89;5,9;0,048;196,639
16/09/2019;5,9;1,00022751;452623724451,48;854;5,89;5,89;5,9;0,156;361,832
13/09/2019;5,9;1,00022751;448088028445,86;885;5,9;5,89;5,9;0,021;371,972
12/09/2019;5,9;1,00022751;462128917240,96;865;5,9;5,89;5,9;0,021;395,239
11/09/2019;5,9;1,00022751;478451758881,66;858;5,9;5,89;5,9;0,02;250,483
10/09/2019;5,9;1,00022751;470140068510,76;880;5,9;5,89;5,9;0,021;415,637
09/09/2019;5,9;1,00022751;481149215173,86;893;5,9;5,89;5,9;0,018;413,461
06/09/2019;5,9;1,00022751;469748258741,7;915;5,9;5,89;5,9;0,021;273,942
05/09/2019;5,9;1,00022751;508753667933,31;869;5,9;5,89;5,9;0,018;431,427
04/09/2019;5,9;1,00022751;519838001868,86;861;5,9;5,89;5,9;0,024;335,689
03/09/2019;5,9;1,00022751;510121804520,31;869;5,9;5,89;5,9;0,019;201,994
02/09/2019;5,9;1,00022751;488297297055,7;866;5,9;5,89;5,9;0,025;525,938
30/08/2019;5,9;1,00022751;463938390748,13;872;5,9;5,89;5,9;0,02;356,272
29/08/2019;5,9;1,00022751;479486886467,12;867;5,9;5,89;5,9;0,018;298,486
28/08/2019;5,9;1,00022751;477643477181,9;871;5,9;5,89;5,9;0,019;308,272
27/08/2019;5,9;1,00022751;486731545339,35;893;5,9;5,89;5,9;0,019;302,381
26/08/2019;5,9;1,00022751;486020850852,02;884;5,9;5,89;5,9;0,02;379,905
23/08/2019;5,9;1,00022751;492053631125,18;928;5,9;5,89;5,9;0,024;311,379
22/08/2019;5,9;1,00022751;510669718827,42;903;5,9;5,89;5,9;0,017;322,294
21/08/2019;5,9;1,00022751;523882284711,08;865;5,9;5,89;5,9;0,018;346,032
20/08/2019;5,9;1,00022751;559592958546,86;860;5,9;5,89;5,9;0,017;350,473
19/08/2019;5,9;1,00022751;558055207603,59;845;5,9;5,89;5,9;0,019;439,526
16/08/2019;5,9;1,00022751;550177770441,54;853;5,9;5,89;5,9;0,02;324,863
15/08/2019;5,9;1,00022751;569525131307,76;840;5,9;5,89;5,9;0,021;599,639
14/08/2019;5,9;1,00022751;531940323162,2;861;5,9;5,89;5,9;0,021;513,254
13/08/2019;5,9;1,00022751;535769714389,53;856;5,9;5,89;5,9;0,021;329,478
12/08/2019;5,9;1,00022751;521536224011,67;878;5,9;5,89;5,9;0,023;661,864
09/08/2019;5,9;1,00022751;531631805924,21;829;5,9;5,89;5,9;0,044;20315,235
08/08/2019;5,9;1,00022751;558045491464,57;806;5,9;5,89;5,9;0,021;519,966
07/08/2019;5,9;1,00022751;541418794262,84;759;5,9;5,9;5,9;0,021;608,537
06/08/2019;5,9;1,00022751;530234938487,92;899;5,9;5,89;5,9;0,018;271,63
05/08/2019;5,9;1,00022751;524709826200,61;851;5,9;5,89;5,9;0,018;391,633
02/08/2019;5,9;1,00022751;499486166667,45;871;5,89;5,89;5,9;0,044;211,137
01/08/2019;5,9;1,00022751;486774094310,31;858;5,9;5,89;5,9;0,019;360,041
31/07/2019;6,4;1,0002462;439903480128,58;883;6,4;6,39;6,4;0,03;278,219
30/07/2019;6,4;1,0002462;438728505739,29;894;6,4;6,39;6,4;0,036;253,925
29/07/2019;6,4;1,0002462;443192109491,37;881;6,4;6,39;6,4;0,027;967,845
26/07/2019;6,4;1,0002462;433424153880,99;862;6,4;6,39;6,4;0,02;245,775
25/07/2019;6,4;1,0002462;478722379548,1;892;6,4;6,39;6,4;0,033;429,21
24/07/2019;6,4;1,0002462;481751512222,02;875;6,4;6,39;6,4;0,025;501,705
23/07/2019;6,4;1,0002462;474342571139,51;891;6,4;6,39;6,4;0,018;288,607
22/07/2019;6,4;1,0002462;483990384180,34;912;6,4;6,39;6,4;0,022;443,981
19/07/2019;6,4;1,0002462;492729405375,03;912;6,4;6,4;6,4;0,023;574,954
18/07/2019;6,4;1,0002462;519870839805,84;894;6,4;6,39;6,4;0,018;267,236
17/07/2019;6,4;1,0002462;521393013788,45;895;6,4;6,39;6,4;0,021;364,532
16/07/2019;6,4;1,0002462;505390712560,34;872;6,4;6,39;6,4;0,022;218,277
15/07/2019;6,4;1,0002462;512081482700,3;901;6,4;6,39;6,4;0,017;343,362
12/07/2019;6,4;1,0002462;481908029010;878;6,4;6,39;6,4;0,025;355,006
11/07/2019;6,4;1,0002462;512265672158,82;892;6,4;6,39;6,4;0,021;402,263
10/07/2019;6,4;1,0002462;520268869731,07;889;6,4;6,39;6,4;0,019;227,902
09/07/2019;6,4;1,0002462;467210937215,73;723;6,4;6,39;6,4;0,018;262,658
08/07/2019;6,4;1,0002462;460297550960,84;700;6,4;6,39;6,4;0,026;457,707
05/07/2019;6,4;1,0002462;495060040480,48;925;6,4;6,39;6,4;0,023;581,175
04/07/2019;6,4;1,0002462;490932907391,35;869;6,4;6,39;6,4;0,03;400,055
03/07/2019;6,4;1,0002462;506870386370,5;877;6,4;6,39;6,4;0,022;388,954
02/07/2019;6,4;1,0002462;509242324783,93;885;6,4;6,39;6,4;0,029;370,313
01/07/2019;6,4;1,0002462;505333430320,59;879;6,4;6,39;6,4;0,023;316,022
28/06/2019;6,4;1,0002462;395758642595,64;902;6,39;6,39;6,4;0,042;297,062
27/06/2019;6,4;1,0002462;419654705376,37;873;6,4;6,39;6,4;0,028;265,179
26/06/2019;6,4;1,0002462;412462783397,87;855;6,4;6,39;6,4;0,031;127,434
25/06/2019;6,4;1,0002462;416286632175,7;894;6,4;6,39;6,4;0,031;360,125
24/06/2019;6,4;1,0002462;414505124062,54;893;6,4;6,39;6,4;0,03;237,265
21/06/2019;6,4;1,0002462;401963048395,44;890;6,4;6,39;6,4;0,024;449,909
19/06/2019;6,4;1,0002462;453194946437,41;894;6,4;6,39;6,4;0,02;459,97
18/06/2019;6,4;1,0002462;458929303128,04;875;6,4;6,39;6,4;0,025;357,69
17/06/2019;6,4;1,0002462;456605995755,31;874;6,4;6,39;6,4;0,028;356,628
14/06/2019;6,4;1,0002462;459097411722,71;911;6,4;6,39;6,4;0,024;500,859
13/06/2019;6,4;1,0002462;475086022966,18;852;6,4;6,39;6,4;0,023;388,532
12/06/2019;6,4;1,0002462;467739178499,76;907;6,4;6,39;6,4;0,021;364,758
11/06/2019;6,4;1,0002462;477034887440,38;847;6,4;6,39;6,4;0,03;229,03
10/06/2019;6,4;1,0002462;474861360214,64;846;6,4;6,39;6,4;0,02;349,361
07/06/2019;6,4;1,0002462;456335433525,31;889;6,4;6,39;6,4;0,019;501,243
06/06/2019;6,4;1,0002462;455737045226,15;892;6,4;6,39;6,4;0,022;539,081
05/06/2019;6,4;1,0002462;472711312871,63;884;6,4;6,39;6,4;0,023;594,686
04/06/2019;6,4;1,0002462;473290477835,22;887;6,4;6,39;6,4;0,019;378,701
03/06/2019;6,4;1,0002462;465006636071,13;878;6,4;6,39;6,4;0,024;552,319
31/05/2019;6,4;1,0002462;429542449307,24;888;6,4;6,39;6,4;0,028;176,706
30/05/2019;6,4;1,0002462;528802889192,12;851;6,4;6,39;6,4;0,017;401,436
29/05/2019;6,4;1,0002462;536842133734,06;823;6,4;6,39;6,4;0,017;484,65
28/05/2019;6,4;1,0002462;523347537561,98;859;6,4;6,39;6,4;0,024;396,934
27/05/2019;6,4;1,0002462;513331402022,39;800;6,4;6,39;6,4;0,019;731,661
24/05/2019;6,4;1,0002462;536574804428,58;796;6,4;6,39;6,4;0,016;507,303
23/05/2019;6,4;1,0002462;548700954551,69;812;6,4;6,39;6,4;0,017;596,578
22/05/2019;6,4;1,0002462;558951371666,15;824;6,4;6,39;6,4;0,016;527,16
21/05/2019;6,4;1,0002462;562935450726,08;864;6,4;6,39;6,4;0,035;394,038
20/05/2019;6,4;1,0002462;614069475895,35;849;6,4;6,4;6,4;0,016;661,682
17/05/2019;6,4;1,0002462;602023468269,67;826;6,4;6,39;6,4;0,017;540,501
16/05/2019;6,4;1,0002462;630391025953,85;826;6,4;6,39;6,4;0,019;620,163
15/05/2019;6,4;1,0002462;626324866934,44;830;6,4;6,39;6,4;0,04;295,415
14/05/2019;6,4;1,0002462;507106880870,09;907;6,4;6,39;6,4;0,026;209,573
13/05/2019;6,4;1,0002462;510196687770,68;872;6,4;6,39;6,4;0,019;508,446
10/05/2019;6,4;1,0002462;470410658933,95;913;6,4;6,39;6,4;0,041;301,065
09/05/2019;6,4;1,0002462;488888121593,41;894;6,4;6,39;6,4;0,019;344,09
08/05/2019;6,4;1,0002462;444876523221,09;886;6,4;6,39;6,4;0,018;331,838
07/05/2019;6,4;1,0002462;435395810997,28;864;6,4;6,39;6,4;0,018;432,792
06/05/2019;6,4;1,0002462;431141296100,37;857;6,4;6,39;6,4;0,018;452,471
03/05/2019;6,4;1,0002462;426427562396,22;863;6,4;6,39;6,4;0,021;380,083
02/05/2019;6,4;1,0002462;430554507586,04;886;6,4;6,39;6,4;0,018;452,811
30/04/2019;6,4;1,0002462;442016571173,97;858;6,4;6,39;6,4;0,023;581,363
29/04/2019;6,4;1,0002462;448071995372,82;851;6,4;6,39;6,4;0,053;921642,335
26/04/2019;6,4;1,0002462;428593762536,8;894;6,4;6,39;6,4;0,021;396,065
25/04/2019;6,4;1,0002462;451675169199,24;861;6,4;6,39;6,4;0,02;433,309
24/04/2019;6,4;1,0002462;450298025925,63;861;6,4;6,39;6,4;0,02;540,832
23/04/2019;6,4;1,0002462;460689294853,13;813;6,4;6,39;6,4;0,018;569,919
22/04/2019;6,4;1,0002462;457258540796,58;836;6,4;6,39;6,4;0,017;588,226
18/04/2019;6,4;1,0002462;506416726849,89;841;6,4;6,39;6,4;0,023;461,719
17/04/2019;6,4;1,0002462;520022502261,88;820;6,4;6,39;6,4;0,023;513,847
16/04/2019;6,4;1,0002462;509387546140,88;849;6,4;6,39;6,4;0,019;374,073
15/04/2019;6,4;1,0002462;512743976760,77;833;6,4;6,39;6,4;0,017;600,133
12/04/2019;6,4;1,0002462;525140659278,44;857;6,4;6,39;6,4;0,017;853,74
11/04/2019;6,4;1,0002462;520430410119,41;834;6,4;6,39;6,4;0,018;511,698
10/04/2019;6,4;1,0002462;520501083438,98;822;6,4;6,39;6,4;0,018;539,998
09/04/2019;6,4;1,0002462;506411531108,95;833;6,4;6,39;6,4;0,016;595,99
08/04/2019;6,4;1,0002462;504916435465,38;871;6,4;6,39;6,4;0,017;712,388
05/04/2019;6,4;1,0002462;498472231656,38;852;6,4;6,39;6,4;0,024;556,465
04/04/2019;6,4;1,0002462;523427747004,54;863;6,4;6,39;6,4;0,017;649,7
03/04/2019;6,4;1,0002462;525652088443,72;845;6,4;6,39;6,4;0,018;352,128
02/04/2019;6,4;1,0002462;518910601113,5;823;6,4;6,39;6,4;0,019;543,024
01/04/2019;6,4;1,0002462;510478478231,18;855;6,4;6,39;6,4;0,029;200,077
29/03/2019;6,4;1,0002462;372101048386,07;897;6,39;6,39;6,4;0,063;139,252
28/03/2019;6,4;1,0002462;385890369365;855;6,4;6,39;6,4;0,023;373,94
27/03/2019;6,4;1,0002462;370892956314,31;852;6,4;6,39;6,4;0,02;610,576
26/03/2019;6,4;1,0002462;361808427630,65;866;6,4;6,39;6,4;0,027;372,662
25/03/2019;6,4;1,0002462;377164420565,89;857;6,4;6,39;6,4;0,021;354,448
22/03/2019;6,4;1,0002462;365118258788,66;862;6,4;6,39;6,4;0,02;464,021
21/03/2019;6,4;1,0002462;388695697943,31;829;6,4;6,39;6,4;0,024;372,43
20/03/2019;6,4;1,0002462;504038075157,16;853;6,4;6,39;6,4;0,023;479,321
19/03/2019;6,4;1,0002462;489425113442,82;853;6,4;6,39;6,4;0,018;557,894
18/03/2019;6,4;1,0002462;490548515591,22;847;6,4;6,39;6,4;0,018;574,131
15/03/2019;6,4;1,0002462;483535960358,71;904;6,4;6,39;6,4;0,019;550,746
14/03/2019;6,4;1,0002462;486305293098,08;882;6,4;6,39;6,4;0,016;723,05
13/03/2019;6,4;1,0002462;487972052452,12;883;6,4;6,39;6,4;0,018;570,145
12/03/2019;6,4;1,0002462;489341125125,69;861;6,4;6,39;6,4;0,018;578,387
11/03/2019;6,4;1,0002462;470788797872,61;859;6,4;6,39;6,4;0,02;523,265
08/03/2019;6,4;1,0002462;478582162561,25;868;6,4;6,39;6,4;0,019;470,994
07/03/2019;6,4;1,0002462;465943386505,04;834;6,4;6,39;6,4;0,022;577,291
06/03/2019;6,4;1,0002462;449150524071,84;874;6,4;6,39;6,4;0,024;1035,442
01/03/2019;6,4;1,0002462;424708299507,55;866;6,39;6,39;6,4;0,062;308,594
28/02/2019;6,4;1,0002462;342604003429,24;864;6,4;6,39;6,4;0,026;322,363
27/02/2019;6,4;1,0002462;370835713697,71;884;6,4;6,39;6,4;0,024;553,5
26/02/2019;6,4;1,0002462;365933690298,72;859;6,4;6,39;6,4;0,021;467,483
25/02/2019;6,4;1,0002462;381605063743,44;869;6,4;6,39;6,4;0,039;207,437
22/02/2019;6,4;1,0002462;377248456192,49;897;6,4;6,39;6,4;0,019;607,962
21/02/2019;6,4;1,0002462;399792125691,35;864;6,4;6,39;6,4;0,019;576,467
20/02/2019;6,4;1,0002462;435658196708,35;940;6,41;6,39;6,4;0,092;68,194
19/02/2019;6,4;1,0002462;430258636485,88;879;6,4;6,39;6,4;0,019;516,907
18/02/2019;6,4;1,0002462;429201749315,91;869;6,4;6,39;6,4;0,023;297,085
15/02/2019;6,4;1,0002462;425067119064,53;902;6,4;6,39;6,4;0,025;433,761
14/02/2019;6,4;1,0002462;430507929972,06;860;6,4;6,39;6,4;0,018;657,772
13/02/2019;6,4;1,0002462;423032466031,19;889;6,4;6,39;6,4;0,019;498,687
12/02/2019;6,4;1,0002462;421071029925,86;875;6,4;6,39;6,4;0,022;373,657
11/02/2019;6,4;1,0002462;404354047769,06;890;6,4;6,39;6,4;0,022;407,959
08/02/2019;6,4;1,0002462;371778296999,71;907;6,4;6,39;6,4;0,022;460,102
07/02/2019;6,4;1,0002462;381951094054,78;894;6,4;6,39;6,4;0,019;557,749
06/02/2019;6,4;1,0002462;460205180621,72;884;6,4;6,39;6,4;0,02;595,015
05/02/2019;6,4;1,0002462;472638932250,44;885;6,4;6,39;6,4;0,019;631,55
04/02/2019;6,4;1,0002462;466316470868,14;890;6,4;6,39;6,4;0,018;560,125
01/02/2019;6,4;1,0002462;446853601408,13;907;6,4;6,39;6,4;0,023;593,823
31/01/2019;6,4;1,0002462;481898669053,05;894;6,4;6,39;6,4;0,029;565,087
30/01/2019;6,4;1,0002462;491325917232,98;885;6,4;6,39;6,4;0,018;549,481
29/01/2019;6,4;1,0002462;497391490843,71;883;6,4;6,39;6,4;0,02;481,409
28/01/2019;6,4;1,0002462;484487229330,07;887;6,4;6,39;6,4;0,019;560,497
25/01/2019;6,4;1,0002462;450314894346,14;728;6,4;6,39;6,4;0,015;1115,094
24/01/2019;6,4;1,0002462;478170170496,66;694;6,4;6,39;6,4;0,013;1214,416
23/01/2019;6,4;1,0002462;515401141932,76;863;6,4;6,39;6,4;0,018;538,596
22/01/2019;6,4;1,0002462;517290942940,11;873;6,4;6,39;6,4;0,02;386,723
21/01/2019;6,4;1,0002462;522408895169,04;887;6,4;6,39;6,4;0,018;696,016
18/01/2019;6,4;1,0002462;528664110987,35;888;6,4;6,39;6,4;0,018;768,961
17/01/2019;6,4;1,0002462;544910451346,15;860;6,4;6,39;6,4;0,017;775,738
16/01/2019;6,4;1,0002462;544668950922,58;850;6,4;6,39;6,4;0,018;741,08
15/01/2019;6,4;1,0002462;538299385275,7;849;6,4;6,39;6,4;0,018;635,261
14/01/2019;6,4;1,0002462;525911568415,15;835;6,4;6,39;6,4;0,032;191,765
11/01/2019;6,4;1,0002462;529357948303,56;848;6,4;6,39;6,4;0,02;494,293
10/01/2019;6,4;1,0002462;534079765211,44;834;6,4;6,39;6,4;0,018;575,67
09/01/2019;6,4;1,0002462;537213679753,31;822;6,4;6,39;6,4;0,018;643,194
08/01/2019;6,4;1,0002462;530141878690;849;6,4;6,39;6,4;0,02;583,1
07/01/2019;6,4;1,0002462;519725659300,09;858;6,4;6,39;6,4;0,02;637,366
04/01/2019;6,4;1,0002462;517604956596,29;872;6,39;6,39;6,4;0,056;216,371
03/01/2019;6,4;1,0002462;525818719646,23;878;6,4;6,39;6,4;0,027;686,988
02/01/2019;6,4;1,0002462;518241313671,84;876;6,39;6,39;6,4;0,05;331,355
31/12/2018;6,4;1,0002462;201207429823,23;238;6,4;6,4;6,4;0,022;701,002
28/12/2018;6,4;1,0002462;225741312279,33;297;6,4;6,4;6,4;0,035;407,143
27/12/2018;6,4;1,0002462;363123628229,59;894;6,4;6,39;6,4;0,037;368,149
26/12/2018;6,4;1,0002462;348934610084,31;995;6,39;6,39;6,4;0,069;108,133
24/12/2018;6,4;1,0002462;281843885616,37;456;6,4;6,4;6,4;0,033;394,383
21/12/2018;6,4;1,0002462;287527672942,53;471;6,39;6,4;6,4;0,067;130,168
20/12/2018;6,4;1,0002462;416573565599,07;940;6,4;6,39;6,4;0,022;540,996
19/12/2018;6,4;1,0002462;430789159210,57;906;6,4;6,39;6,4;0,033;468,274
18/12/2018;6,4;1,0002462;428123024295,18;900;6,4;6,39;6,4;0,037;408,246
17/12/2018;6,4;1,0002462;433373018252,52;933;6,4;6,39;6,4;0,028;483,801
14/12/2018;6,4;1,0002462;426519943158,19;878;6,4;6,39;6,4;0,032;961,068
13/12/2018;6,4;1,0002462;430759435597,23;912;6,4;6,39;6,4;0,027;696,83
12/12/2018;6,4;1,0002462;475726503772,15;864;6,4;6,39;6,4;0,025;420,279
11/12/2018;6,4;1,0002462;487317749668,35;880;6,4;6,39;6,4;0,022;481,157
10/12/2018;6,4;1,0002462;480732427160,05;906;6,4;6,39;6,4;0,623;8531,814
07/12/2018;6,4;1,0002462;470719245800,22;897;6,4;6,39;6,4;0,032;564,686
06/12/2018;6,4;1,0002462;480472498099,88;865;6,4;6,39;6,4;0,027;583,787
05/12/2018;6,4;1,0002462;479174311447,43;873;6,4;6,39;6,4;0,019;624,99
04/12/2018;6,4;1,0002462;471150341006,98;867;6,4;6,39;6,4;0,023;461,352
03/12/2018;6,4;1,0002462;470902626032,98;864;6,4;6,39;6,4;0,021;502,41
30/11/2018;6,4;1,0002462;444968984658,9;885;6,4;6,39;6,4;0,024;577,447
29/11/2018;6,4;1,0002462;469632464850,19;848;6,4;6,39;6,4;0,026;457,074
28/11/2018;6,4;1,0002462;477262374763,13;842;6,4;6,39;6,4;0,024;445,904
27/11/2018;6,4;1,0002462;486311307541,36;897;6,4;6,39;6,4;0,025;378,646
26/11/2018;6,4;1,0002462;465521112555,68;894;6,4;6,39;6,4;0,023;444,213
23/11/2018;6,4;1,0002462;462897170269,4;858;6,4;6,39;6,4;0,029;375,894
22/11/2018;6,4;1,0002462;483476256337,23;892;6,4;6,39;6,4;0,018;703,472
21/11/2018;6,4;1,0002462;483123335156,07;846;6,4;6,39;6,4;0,026;449,408
20/11/2018;6,4;1,0002462;443080765911,45;573;6,4;6,4;6,4;0,013;1250,131
19/11/2018;6,4;1,0002462;464006446684,63;581;6,4;6,4;6,4;0,019;859,782
16/11/2018;6,4;1,0002462;499516177255,78;855;6,4;6,39;6,4;0,029;430,307
14/11/2018;6,4;1,0002462;500384262265,28;851;6,4;6,39;6,4;0,017;399,069
13/11/2018;6,4;1,0002462;487009090716,81;869;6,4;6,39;6,4;0,02;473,479
12/11/2018;6,4;1,0002462;481294533719,58;867;6,4;6,39;6,4;0,018;610,458
09/11/2018;6,4;1,0002462;479197478783,89;846;6,4;6,39;6,4;0,017;594,617
08/11/2018;6,4;1,0002462;491625008526,92;857;6,4;6,39;6,4;0,02;613,629
07/11/2018;6,4;1,0002462;490879978511,51;871;6,4;6,39;6,4;0,026;714,941
06/11/2018;6,4;1,0002462;479847861673,2;887;6,4;6,39;6,4;0,018;489,891
05/11/2018;6,4;1,0002462;468445109553,45;898;6,4;6,39;6,4;0,021;502,159
01/11/2018;6,4;1,0002462;455749245537,22;905;6,4;6,39;6,4;0,027;507,221
31/10/2018;6,4;1,0002462;496186551212,88;859;6,4;6,39;6,4;0,037;236
30/10/2018;6,4;1,0002462;505111505260,65;882;6,4;6,39;6,4;0,02;591,609
29/10/2018;6,4;1,0002462;507878535733,15;860;6,4;6,39;6,4;0,033;281,571
26/10/2018;6,4;1,0002462;505315445516,55;874;6,4;6,39;6,4;0,028;390,844
25/10/2018;6,4;1,0002462;548517354774,36;806;6,4;6,39;6,4;0,023;586,957
24/10/2018;6,4;1,0002462;542837245648,42;816;6,4;6,39;6,4;0,018;674,08
23/10/2018;6,4;1,0002462;542117981111,84;860;6,4;6,39;6,4;0,018;469,059
22/10/2018;6,4;1,0002462;538617430224,28;813;6,4;6,39;6,4;0,019;406,258
19/10/2018;6,4;1,0002462;576832957528,26;831;6,4;6,39;6,4;0,02;511,059
18/10/2018;6,4;1,0002462;583748378491,88;821;6,4;6,39;6,4;0,016;635,468
17/10/2018;6,4;1,0002462;586287201511,16;823;6,4;6,39;6,4;0,024;414,841
16/10/2018;6,4;1,0002462;574570794489,95;871;6,4;6,39;6,4;0,037;193,323
15/10/2018;6,4;1,0002462;589503717095,75;839;6,4;6,39;6,4;0,021;515,415
11/10/2018;6,4;1,0002462;585818342015,09;835;6,4;6,39;6,4;0,024;616,64
10/10/2018;6,4;1,0002462;578471478914,83;829;6,4;6,39;6,4;0,02;709,659
09/10/2018;6,4;1,0002462;571660987018,66;811;6,4;6,39;6,4;0,02;576,46
08/10/2018;6,4;1,0002462;576448126944,62;818;6,4;6,39;6,4;0,017;643,688
05/10/2018;6,4;1,0002462;585749621754,06;828;6,4;6,39;6,4;0,019;512,659
04/10/2018;6,4;1,0002462;599727533076,98;820;6,4;6,39;6,4;0,015;730,399
03/10/2018;6,4;1,0002462;610182018132,94;813;6,4;6,39;6,4;0,015;732,492
02/10/2018;6,4;1,0002462;614082058633,27;831;6,4;6,39;6,4;0,023;371,366
01/10/2018;6,4;1,0002462;611161321399,36;840;6,4;6,39;6,4;0,02;519,152
28/09/2018;6,4;1,0002462;495756871399,25;870;6,4;6,39;6,4;0,025;706,454
27/09/2018;6,4;1,0002462;531821794684,43;836;6,4;6,39;6,4;0,027;560,227
26/09/2018;6,4;1,0002462;531864744866,51;858;6,4;6,39;6,4;0,017;457,272
25/09/2018;6,4;1,0002462;546630646574,16;819;6,4;6,39;6,4;0,016;581,282
24/09/2018;6,4;1,0002462;540479623500,24;814;6,4;6,39;6,4;0,02;402,13
21/09/2018;6,4;1,0002462;563023140463,37;792;6,4;6,39;6,4;0,021;738,47
20/09/2018;6,4;1,0002462;604109817645,67;809;6,4;6,39;6,4;0,017;603,741
19/09/2018;6,4;1,0002462;622612375842,26;792;6,4;6,39;6,4;0,015;657,716
18/09/2018;6,4;1,0002462;619581755687,62;809;6,4;6,39;6,4;0,021;427,783
17/09/2018;6,4;1,0002462;624263628334,81;831;6,4;6,39;6,4;0,016;894,47
14/09/2018;6,4;1,0002462;622228996132,95;804;6,4;6,39;6,4;0,015;623,285
13/09/2018;6,4;1,0002462;642483202026,78;797;6,4;6,39;6,4;0,017;758,849
12/09/2018;6,4;1,0002462;647180392599,21;836;6,4;6,39;6,4;0,02;574,306
11/09/2018;6,4;1,0002462;620279239868,22;798;6,4;6,39;6,4;0,022;528,648
10/09/2018;6,4;1,0002462;615073552891,81;748;6,4;6,39;6,4;0,02;694,61
06/09/2018;6,4;1,0002462;623213869716,55;818;6,4;6,39;6,4;0,016;479,682
05/09/2018;6,4;1,0002462;626853909568,17;801;6,4;6,39;6,4;0,016;816,463
04/09/2018;6,4;1,0002462;611783015759,4;786;6,4;6,39;6,4;0,026;539,159
03/09/2018;6,4;1,0002462;582216328506,5;793;6,4;6,39;6,4;0,047;3281,233
31/08/2018;6,4;1,0002462;490519943269,36;845;6,4;6,39;6,4;0,035;1063,951
30/08/2018;6,4;1,0002462;504099961441,03;787;6,4;6,39;6,4;0,02;407,876
29/08/2018;6,4;1,0002462;501762541631,74;806;6,4;6,39;6,4;0,022;445,157
28/08/2018;6,4;1,0002462;493569853489,23;831;6,4;6,39;6,4;0,021;427,943
27/08/2018;6,4;1,0002462;497390370598,83;794;6,4;6,39;6,4;0,019;482,975
24/08/2018;6,4;1,0002462;505286555830,74;797;6,4;6,39;6,4;0,021;554,658
23/08/2018;6,4;1,0002462;495477025276,03;770;6,4;6,39;6,4;0,02;870,004
22/08/2018;6,4;1,0002462;508344650981,33;769;6,4;6,39;6,4;0,02;413,335
21/08/2018;6,4;1,0002462;500431328285,9;761;6,4;6,39;6,4;0,02;605,268
20/08/2018;6,4;1,0002462;520247876108,4;806;6,4;6,39;6,4;0,02;484,123
17/08/2018;6,4;1,0002462;565346203099,45;781;6,4;6,39;6,4;0,017;507,449
16/08/2018;6,4;1,0002462;600857686800,82;769;6,4;6,39;6,4;0,018;467,394
15/08/2018;6,4;1,0002462;603073429538,2;810;6,4;6,39;6,4;0,021;535,368
14/08/2018;6,4;1,0002462;517771958032,16;790;6,4;6,39;6,4;0,02;609,481
13/08/2018;6,4;1,0002462;513112997572,89;813;6,4;6,39;6,4;0,019;464,282
10/08/2018;6,4;1,0002462;519648056986,47;787;6,4;6,39;6,4;0,025;370,432
09/08/2018;6,4;1,0002462;518595046634,07;789;6,4;6,39;6,4;0,019;405,821
08/08/2018;6,4;1,0002462;507878428984,87;783;6,4;6,39;6,4;0,019;453,762
07/08/2018;6,4;1,0002462;507189220209,79;787;6,4;6,39;6,4;0,018;393,492
06/08/2018;6,4;1,0002462;499049771744,08;790;6,4;6,39;6,4;0,019;495,089
03/08/2018;6,4;1,0002462;495046221276,84;808;6,4;6,39;6,4;0,022;337,212
02/08/2018;6,4;1,0002462;505528783775,09;776;6,4;6,39;6,4;0,017;484,114
01/08/2018;6,4;1,0002462;506405846030,75;790;6,4;6,39;6,4;0,017;352,143
31/07/2018;6,4;1,0002462;495098068791,16;783;6,4;6,39;6,4;0,02;352,722
30/07/2018;6,4;1,0002462;496034066034,6;755;6,4;6,39;6,4;0,017;364,421
27/07/2018;6,4;1,0002462;502666915837,96;771;6,4;6,39;6,4;0,02;313,984
26/07/2018;6,4;1,0002462;496552610397,8;737;6,4;6,39;6,4;0,018;411,32
25/07/2018;6,4;1,0002462;523692942223,74;772;6,4;6,39;6,4;0,019;440,55
24/07/2018;6,4;1,0002462;525690481909,75;757;6,4;6,39;6,4;0,02;603,872
23/07/2018;6,4;1,0002462;530652809808,32;766;6,4;6,39;6,4;0,017;552,948
20/07/2018;6,4;1,0002462;563185484587,08;780;6,4;6,39;6,4;0,019;610,721
