,codigo_negociacao,data_referencia,release_date,ordinarias,preferenciais,totais
15288,CACO3B,2010-12-31,2011-03-24,248628,497375,746003
15289,CACO3B,2011-03-31,2011-05-17,248628,497375,746003
15290,CACO3B,2011-06-30,2011-08-12,266961,534042,801003
15291,CACO3B,2011-09-30,2011-11-11,266961,534042,801003
15292,CACO3B,2011-12-31,2012-03-28,266961,534042,801003
15293,CACO3B,2012-03-31,2012-05-16,266961,534042,801003
15294,CACO3B,2012-06-30,2012-08-13,303211,606542,909753
15295,CACO3B,2012-09-30,2012-11-14,303211,606542,909753
15296,CACO3B,2012-12-31,2013-03-27,303211,606542,909753
15297,CACO3B,2013-03-31,2013-05-13,303211,606542,909753
15298,CACO3B,2013-06-30,2013-08-14,333211,666542,999753
15299,CACO3B,2013-09-30,2013-11-12,333211,666542,999753
15300,CACO3B,2013-12-31,2014-03-28,333211,666542,999753
15301,CACO3B,2014-03-31,2014-05-15,363211,726542,1089753
15302,CACO3B,2014-06-30,2014-08-14,379878,759875,1139753
15303,CACO3B,2014-09-30,2014-11-13,413211,826542,1239753
15304,CACO3B,2014-12-31,2015-03-27,413211,826542,1239753
15305,CACO3B,2015-03-31,2015-05-14,413211,826542,1239753
15306,CACO3B,2015-06-30,2015-08-14,413211,826542,1239753
15307,CACO3B,2015-09-30,2015-11-13,446544,893209,1339753
15308,CACO3B,2015-12-31,2016-03-22,446544,893209,1339753
15309,CACO3B,2016-03-31,2016-05-11,446544,893209,1339753
15310,CACO3B,2016-06-30,2016-08-10,613211,1226542,1839753
15311,CACO3B,2016-09-30,2016-11-09,613211,1226542,1839753
15312,CACO3B,2016-12-31,2017-03-16,613211,1226542,1839753
15313,CACO3B,2017-03-31,2017-05-12,613211,1226542,1839753
15314,CACO3B,2017-06-30,2017-08-14,613211,1226542,1839753
15315,CACO3B,2017-09-30,2017-11-10,613211,1226542,1839753
15316,CACO3B,2017-12-31,2018-03-22,613211,1226542,1839753
15317,CACO3B,2018-03-31,2018-05-16,613211,1226542,1839753
15318,CACO3B,2018-06-30,2018-08-14,613211,1226542,1839753
15319,CACO3B,2018-09-30,2018-11-08,613211,1226542,1839753
15320,CACO3B,2018-12-31,2019-03-28,613211,1226542,1839753
15321,CACO3B,2019-03-31,2019-05-15,613211,1226542,1839753
15322,CACO3B,2019-06-30,2019-08-14,613211,1226542,1839753
15323,CACO3B,2019-09-30,2019-11-14,613211,1226542,1839753
15324,CACO3B,2019-12-31,2020-03-27,613211,1226542,1839753
15325,CACO3B,2020-03-31,2020-05-16,6132110,12265420,18397530
15326,CACO3B,2020-06-30,2020-08-14,613211,1226542,1839753
15327,CACO3B,2020-09-30,2020-11-13,703211,1406542,2109753
15328,CRTE3B,2010-12-31,2011-04-05,48786,37680,86466
15329,CRTE3B,2011-03-31,2011-05-19,48786,37680,86466
15330,CRTE3B,2011-06-30,2011-07-29,48786,37680,86466
15331,CRTE3B,2011-09-30,2011-11-01,48786,37680,86466
15332,CRTE3B,2011-12-31,2012-03-29,48786,37680,86466
15333,CRTE3B,2012-03-31,2012-05-10,48786,37680,86466
15334,CRTE3B,2012-06-30,2012-08-01,48786,37680,86466
15335,CRTE3B,2012-09-30,2012-10-30,48786,37680,86466
15336,CRTE3B,2012-12-31,2013-03-27,48786,37680,86466
15337,CRTE3B,2013-03-31,2013-05-10,48786,37680,86466
15338,CRTE3B,2013-06-30,2013-08-08,48786,37680,86466
15339,CRTE3B,2013-09-30,2013-11-01,48786,37680,86466
15340,CRTE3B,2013-12-31,2014-02-26,48786,37680,86466
15341,CRTE3B,2014-03-31,2014-05-09,48786,37680,86466
15342,CRTE3B,2014-06-30,2014-08-14,48786,37680,86466
15343,CRTE3B,2014-09-30,2015-02-06,48786,37680,86466
15344,CRTE3B,2014-12-31,2015-04-06,48786,37680,86466
15345,CRTE3B,2015-03-31,2015-04-30,48786,37680,86466
15346,CRTE3B,2015-06-30,2015-08-07,48786,37680,86466
15347,CRTE3B,2015-09-30,2015-11-05,48786,37680,86466
15348,CRTE3B,2015-12-31,2016-03-29,48786,37680,86466
15349,CRTE3B,2016-03-31,2016-05-05,48786,37680,86466
15350,CRTE3B,2016-06-30,2016-08-12,48786,37680,86466
15351,CRTE3B,2016-09-30,2016-11-08,48786,37680,86466
15352,CRTE3B,2016-12-31,2017-03-29,48786,37680,86466
15353,CRTE3B,2017-03-31,2017-05-04,48786,37680,86466
15354,CRTE3B,2017-06-30,2017-08-01,48786,37680,86466
15355,CRTE3B,2017-09-30,2017-11-08,48786,37680,86466
15356,CRTE3B,2017-12-31,2018-03-28,48786,37680,86466
15357,CRTE3B,2018-03-31,2018-05-07,48786,37680,86466
15358,CRTE3B,2018-06-30,2018-08-06,48786,37680,86466
15359,CRTE3B,2018-09-30,2018-11-08,48786,37680,86466
15360,CRTE3B,2018-12-31,2019-03-08,48786,37680,86466
15361,CRTE3B,2019-03-31,2019-05-13,48786,37680,86466
15362,CRTE3B,2019-06-30,2019-08-07,48786,37680,86466
15363,CRTE3B,2019-09-30,2019-11-08,48786,37680,86466
15364,CRTE3B,2019-12-31,2020-03-13,48786,37680,86466
15365,CRTE3B,2020-03-31,2020-05-04,48786,37680,86466
15366,CRTE3B,2020-06-30,2020-08-06,48786,37680,86466
15367,CRTE3B,2020-09-30,2020-11-05,48786,37680,86466
15368,CRTE3B,2020-12-31,2021-02-12,48786,37680,86466
15369,CRTE5B,2010-12-31,2011-04-05,48786,37680,86466
15370,CRTE5B,2011-03-31,2011-05-19,48786,37680,86466
15371,CRTE5B,2011-06-30,2011-07-29,48786,37680,86466
15372,CRTE5B,2011-09-30,2011-11-01,48786,37680,86466
15373,CRTE5B,2011-12-31,2012-03-29,48786,37680,86466
15374,CRTE5B,2012-03-31,2012-05-10,48786,37680,86466
15375,CRTE5B,2012-06-30,2012-08-01,48786,37680,86466
15376,CRTE5B,2012-09-30,2012-10-30,48786,37680,86466
15377,CRTE5B,2012-12-31,2013-03-27,48786,37680,86466
15378,CRTE5B,2013-03-31,2013-05-10,48786,37680,86466
15379,CRTE5B,2013-06-30,2013-08-08,48786,37680,86466
15380,CRTE5B,2013-09-30,2013-11-01,48786,37680,86466
15381,CRTE5B,2013-12-31,2014-02-26,48786,37680,86466
15382,CRTE5B,2014-03-31,2014-05-09,48786,37680,86466
15383,CRTE5B,2014-06-30,2014-08-14,48786,37680,86466
15384,CRTE5B,2014-09-30,2015-02-06,48786,37680,86466
15385,CRTE5B,2014-12-31,2015-04-06,48786,37680,86466
15386,CRTE5B,2015-03-31,2015-04-30,48786,37680,86466
15387,CRTE5B,2015-06-30,2015-08-07,48786,37680,86466
15388,CRTE5B,2015-09-30,2015-11-05,48786,37680,86466
15389,CRTE5B,2015-12-31,2016-03-29,48786,37680,86466
15390,CRTE5B,2016-03-31,2016-05-05,48786,37680,86466
15391,CRTE5B,2016-06-30,2016-08-12,48786,37680,86466
15392,CRTE5B,2016-09-30,2016-11-08,48786,37680,86466
15393,CRTE5B,2016-12-31,2017-03-29,48786,37680,86466
15394,CRTE5B,2017-03-31,2017-05-04,48786,37680,86466
15395,CRTE5B,2017-06-30,2017-08-01,48786,37680,86466
15396,CRTE5B,2017-09-30,2017-11-08,48786,37680,86466
15397,CRTE5B,2017-12-31,2018-03-28,48786,37680,86466
15398,CRTE5B,2018-03-31,2018-05-07,48786,37680,86466
15399,CRTE5B,2018-06-30,2018-08-06,48786,37680,86466
15400,CRTE5B,2018-09-30,2018-11-08,48786,37680,86466
15401,CRTE5B,2018-12-31,2019-03-08,48786,37680,86466
15402,CRTE5B,2019-03-31,2019-05-13,48786,37680,86466
15403,CRTE5B,2019-06-30,2019-08-07,48786,37680,86466
15404,CRTE5B,2019-09-30,2019-11-08,48786,37680,86466
15405,CRTE5B,2019-12-31,2020-03-13,48786,37680,86466
15406,CRTE5B,2020-03-31,2020-05-04,48786,37680,86466
15407,CRTE5B,2020-06-30,2020-08-06,48786,37680,86466
15408,CRTE5B,2020-09-30,2020-11-05,48786,37680,86466
15409,CRTE5B,2020-12-31,2021-02-12,48786,37680,86466
15410,PRMN3B,2010-12-31,2011-03-28,100,0,100
15411,PRMN3B,2011-03-31,2011-04-29,100,0,100
15412,PRMN3B,2011-06-30,2011-07-29,100,0,100
15413,PRMN3B,2011-09-30,2011-10-28,100,0,100
15414,PRMN3B,2011-12-31,2012-03-23,100000,0,100000
15415,PRMN3B,2012-03-31,2012-05-15,100,0,100
15416,PRMN3B,2012-06-30,2012-08-09,100,0,100
15417,PRMN3B,2012-09-30,2012-11-09,100,0,100
15418,PRMN3B,2012-12-31,2013-03-19,100,0,100
15419,PRMN3B,2013-03-31,2013-05-16,100,0,100
15420,PRMN3B,2013-06-30,2013-08-06,100,0,100
15421,PRMN3B,2013-09-30,2013-11-14,100,0,100
15422,PRMN3B,2013-12-31,2014-03-14,100000,0,100000
15423,PRMN3B,2014-03-31,2014-07-29,100,0,100
15424,PRMN3B,2014-06-30,2014-08-14,100,0,100
15425,PRMN3B,2014-09-30,2014-11-15,100,0,100
15426,PRMN3B,2014-12-31,2015-03-12,100000,0,100000
15427,PRMN3B,2015-03-31,2015-05-14,100,0,100
15428,PRMN3B,2015-06-30,2015-08-12,100000,0,100000
15429,PRMN3B,2015-09-30,2015-11-08,100000,0,100000
15430,PRMN3B,2015-12-31,2016-03-30,100,0,100
15431,PRMN3B,2016-03-31,2016-04-27,100000,0,100000
15432,PRMN3B,2016-06-30,2016-08-04,100000,0,100000
15433,PRMN3B,2016-09-30,2016-11-09,100,0,100
15434,PRMN3B,2016-12-31,2017-03-27,100,0,100
15435,PRMN3B,2017-03-31,2017-05-12,100,0,100
15436,PRMN3B,2017-06-30,2017-08-14,100,0,100
15437,PRMN3B,2017-09-30,2017-11-19,100,0,100
15438,PRMN3B,2017-12-31,2018-03-28,100,0,100
15439,PRMN3B,2018-03-31,2018-05-14,100,0,100
15440,PRMN3B,2018-06-30,2018-08-13,100,0,100
15441,PRMN3B,2018-09-30,2018-11-13,100,0,100
15442,PRMN3B,2018-12-31,2019-05-20,100,0,100
15443,PRMN3B,2019-03-31,2019-05-14,100,0,100
15444,PRMN3B,2019-06-30,2019-08-02,100,0,100
15445,PRMN3B,2019-09-30,2019-11-12,100,0,100
15446,PRMN3B,2019-12-31,2020-03-17,100,0,100
15447,PRMN3B,2020-03-31,2020-06-19,100,0,100
15448,PRMN3B,2020-06-30,2020-08-31,100,0,100
15449,PRMN3B,2020-09-30,2020-11-12,100,0,100
15450,PRMN3B,2020-12-31,2021-03-03,100,0,100
15451,BIOM3,2010-12-31,2011-05-05,7543,9795,17338
15452,BIOM3,2011-03-31,2012-03-16,7543248,9795585,17338833
15453,BIOM3,2011-06-30,2012-03-16,7543248,9795585,17338833
15454,BIOM3,2011-09-30,2012-03-16,7543248,9795585,17338833
15455,BIOM3,2011-12-31,2012-06-15,7543248,9795585,17338833
15456,BIOM3,2012-03-31,2012-05-15,7543248,9795585,17338833
15457,BIOM3,2012-06-30,2012-08-14,7543,9796,17339
15458,BIOM3,2012-09-30,2012-11-14,7543,9796,17339
15459,BIOM3,2012-12-31,2013-03-28,7543,9796,17339
15460,BIOM3,2013-03-31,2013-05-15,7543,9796,17339
15461,BIOM3,2013-06-30,2013-08-14,7543,9796,17339
15462,BIOM3,2013-09-30,2013-11-14,17339,0,17339
15463,BIOM3,2013-12-31,2014-05-14,29890,0,29890
15464,BIOM3,2014-03-31,2014-05-15,30827,0,30827
15465,BIOM3,2014-06-30,2014-08-14,30827,0,30827
15466,BIOM3,2014-09-30,2014-11-14,30827,0,30827
15467,BIOM3,2014-12-31,2015-03-05,30827,0,30827
15468,BIOM3,2015-03-31,2015-05-08,30827,0,30827
15469,BIOM3,2015-06-30,2015-08-14,30827,0,30827
15470,BIOM3,2015-09-30,2015-11-06,30827,0,30827
15471,BIOM3,2015-12-31,2016-03-18,30827,0,30827
15472,BIOM3,2016-03-31,2016-05-13,30827,0,30827
15473,BIOM3,2016-06-30,2016-08-12,30827,0,30827
15474,BIOM3,2016-09-30,2016-11-11,30827,0,30827
15475,BIOM3,2016-12-31,2017-03-17,30827,0,30827
15476,BIOM3,2017-03-31,2017-05-12,30827,0,30827
15477,BIOM3,2017-06-30,2017-08-11,35309,0,35309
15478,BIOM3,2017-09-30,2017-11-10,35309,0,35309
15479,BIOM3,2017-12-31,2018-03-23,35309,0,35309
15480,BIOM3,2018-03-31,2018-05-11,35309,0,35309
15481,BIOM3,2018-06-30,2018-08-13,47782714,0,47782714
15482,BIOM3,2018-09-30,2018-11-12,47782714,0,47782714
15483,BIOM3,2018-12-31,2019-03-28,47782714,0,47782714
15484,BIOM3,2019-03-31,2019-05-10,47782714,0,47782714
15485,BIOM3,2019-06-30,2019-08-13,47840092,0,47840092
15486,BIOM3,2019-09-30,2019-11-04,47840092,0,47840092
15487,BIOM3,2019-12-31,2020-04-08,60759988,0,60759988
15488,BIOM3,2020-03-31,2020-05-08,60759988,0,60759988
15489,BIOM3,2020-06-30,2020-08-07,60791774,0,60791774
15490,BIOM3,2020-09-30,2020-11-06,60791774,0,60791774
15491,BIOM3,2020-12-31,2021-03-26,67716252,0,67716252
15492,TPIS3,2010-12-31,2012-09-21,146000,0,146000
15493,TPIS3,2011-03-31,2011-05-12,146000,0,146000
15494,TPIS3,2011-06-30,2011-08-11,146000,0,146000
15495,TPIS3,2011-09-30,2011-11-10,146000,0,146000
15496,TPIS3,2011-12-31,2012-09-21,146000,0,146000
15497,TPIS3,2012-03-31,2012-09-21,146000,0,146000
15498,TPIS3,2012-06-30,2012-10-02,146000,0,146000
15499,TPIS3,2012-09-30,2012-11-08,146000,0,146000
15500,TPIS3,2012-12-31,2013-05-15,146000,0,146000
15501,TPIS3,2013-03-31,2013-05-15,146000,0,146000
15502,TPIS3,2013-06-30,2013-08-08,146000,0,146000
15503,TPIS3,2013-09-30,2013-11-07,176000,0,176000
15504,TPIS3,2013-12-31,2014-03-20,176000,0,176000
15505,TPIS3,2014-03-31,2014-05-05,176000,0,176000
15506,TPIS3,2014-06-30,2014-08-14,176000,0,176000
15507,TPIS3,2014-09-30,2014-11-07,176000,0,176000
15508,TPIS3,2014-12-31,2015-03-26,176000,0,176000
15509,TPIS3,2015-03-31,2015-05-13,176000,0,176000
15510,TPIS3,2015-06-30,2015-08-12,176000,0,176000
15511,TPIS3,2015-09-30,2015-11-16,176000,0,176000
15512,TPIS3,2015-12-31,2016-05-12,176000,0,176000
15513,TPIS3,2016-03-31,2016-05-12,176000,0,176000
15514,TPIS3,2016-06-30,2016-08-11,176000,0,176000
15515,TPIS3,2016-09-30,2016-11-10,176000,0,176000
15516,TPIS3,2016-12-31,2017-03-28,176000,0,176000
15517,TPIS3,2017-03-31,2017-05-11,176000,0,176000
15518,TPIS3,2017-06-30,2017-08-11,176000,0,176000
15519,TPIS3,2017-09-30,2017-11-09,176000,0,176000
15520,TPIS3,2017-12-31,2018-03-15,176000,0,176000
15521,TPIS3,2018-03-31,2018-05-10,176000,0,176000
15522,TPIS3,2018-06-30,2018-08-08,176000,0,176000
15523,TPIS3,2018-09-30,2018-11-13,176000,0,176000
15524,TPIS3,2018-12-31,2019-05-09,176000,0,176000
15525,TPIS3,2019-03-31,2019-05-15,176000,0,176000
15526,TPIS3,2019-06-30,2019-08-08,176000,0,176000
15527,TPIS3,2019-09-30,2019-11-07,176000,0,176000
15528,TPIS3,2019-12-31,2020-03-12,176000,0,176000
15529,TPIS3,2020-03-31,2020-05-28,176000,0,176000
15530,TPIS3,2020-06-30,2020-08-06,176000,0,176000
15531,TPIS3,2020-09-30,2020-11-16,176000,0,176000
15532,TPIS3,2020-12-31,2021-03-25,176000,0,176000
15533,ITUB3,2010-12-31,2011-09-01,2289286,2281650,4570936
15534,ITUB3,2011-03-31,2011-05-03,2289286,2281650,4570936
15535,ITUB3,2011-06-30,2011-08-03,2289286,2281650,4570936
15536,ITUB3,2011-09-30,2011-11-01,2289286,2281650,4570936
15537,ITUB3,2011-12-31,2020-03-18,2289286,2281650,4570936
15538,ITUB3,2012-03-31,2012-04-24,2289286,2281650,4570936
15539,ITUB3,2012-06-30,2012-10-30,2289286,2281650,4570936
15540,ITUB3,2012-09-30,2012-10-23,2289286,2281650,4570936
15541,ITUB3,2012-12-31,2020-03-18,2289286,2281650,4570936
15542,ITUB3,2013-03-31,2013-04-30,2289286,2281650,4570936
15543,ITUB3,2013-06-30,2013-07-30,2518215,2509815,5028030
15544,ITUB3,2013-09-30,2013-10-29,2518215,2509815,5028030
15545,ITUB3,2013-12-31,2014-04-11,2518215,2509815,5028030
15546,ITUB3,2014-03-31,2014-04-29,2518215,2509815,5028030
15547,ITUB3,2014-06-30,2014-08-05,2770037,2760796,5530833
15548,ITUB3,2014-09-30,2014-11-04,2770037,2760796,5530833
15549,ITUB3,2014-12-31,2015-02-03,2770037,2760796,5530833
15550,ITUB3,2015-03-31,2015-05-05,2770037,2760796,5530833
15551,ITUB3,2015-06-30,2015-08-04,3047040,3036876,6083916
15552,ITUB3,2015-09-30,2015-11-03,3047040,3036875,6083915
15553,ITUB3,2015-12-31,2016-02-02,3047040,3036876,6083916
15554,ITUB3,2016-03-31,2016-05-03,3047040,3036875,6083915
15555,ITUB3,2016-06-30,2016-08-02,3047040,2936876,5983916
15556,ITUB3,2016-09-30,2016-10-31,3047040,2936876,5983916
15557,ITUB3,2016-12-31,2017-02-07,3351744,3230563,6582307
15558,ITUB3,2017-03-31,2017-05-03,3351744,3230563,6582307
15559,ITUB3,2017-06-30,2017-08-11,3351744,3230563,6582307
15560,ITUB3,2017-09-30,2017-10-30,3351744,3230563,6582307
15561,ITUB3,2017-12-31,2018-02-05,3319951,3230563,6550514
15562,ITUB3,2018-03-31,2018-05-01,3305527,3230563,6536090
15563,ITUB3,2018-06-30,2018-07-30,3305527,3230563,6536090
15564,ITUB3,2018-09-30,2018-10-29,3305527,3230563,6536090
15565,ITUB3,2018-12-31,2019-02-19,4958290,4845845,9804135
15566,ITUB3,2019-03-31,2019-05-02,4958290,4845845,9804135
15567,ITUB3,2019-06-30,2019-11-25,4958290,4845845,9804135
15568,ITUB3,2019-09-30,2019-11-04,4958290,4845845,9804135
15569,ITUB3,2019-12-31,2020-02-10,4958290,4845845,9804135
15570,ITUB3,2020-03-31,2020-05-04,4958290,4845845,9804135
15571,ITUB3,2020-06-30,2020-08-03,4958290,4845845,9804135
15572,ITUB3,2020-09-30,2020-11-03,4958290,4845845,9804135
15573,ITUB3,2020-12-31,2021-02-25,4958290,4845845,9804135
15574,ITUB4,2010-12-31,2011-09-01,2289286,2281650,4570936
15575,ITUB4,2011-03-31,2011-05-03,2289286,2281650,4570936
15576,ITUB4,2011-06-30,2011-08-03,2289286,2281650,4570936
15577,ITUB4,2011-09-30,2011-11-01,2289286,2281650,4570936
15578,ITUB4,2011-12-31,2020-03-18,2289286,2281650,4570936
15579,ITUB4,2012-03-31,2012-04-24,2289286,2281650,4570936
15580,ITUB4,2012-06-30,2012-10-30,2289286,2281650,4570936
15581,ITUB4,2012-09-30,2012-10-23,2289286,2281650,4570936
15582,ITUB4,2012-12-31,2020-03-18,2289286,2281650,4570936
15583,ITUB4,2013-03-31,2013-04-30,2289286,2281650,4570936
15584,ITUB4,2013-06-30,2013-07-30,2518215,2509815,5028030
15585,ITUB4,2013-09-30,2013-10-29,2518215,2509815,5028030
15586,ITUB4,2013-12-31,2014-04-11,2518215,2509815,5028030
15587,ITUB4,2014-03-31,2014-04-29,2518215,2509815,5028030
15588,ITUB4,2014-06-30,2014-08-05,2770037,2760796,5530833
15589,ITUB4,2014-09-30,2014-11-04,2770037,2760796,5530833
15590,ITUB4,2014-12-31,2015-02-03,2770037,2760796,5530833
15591,ITUB4,2015-03-31,2015-05-05,2770037,2760796,5530833
15592,ITUB4,2015-06-30,2015-08-04,3047040,3036876,6083916
15593,ITUB4,2015-09-30,2015-11-03,3047040,3036875,6083915
15594,ITUB4,2015-12-31,2016-02-02,3047040,3036876,6083916
15595,ITUB4,2016-03-31,2016-05-03,3047040,3036875,6083915
15596,ITUB4,2016-06-30,2016-08-02,3047040,2936876,5983916
15597,ITUB4,2016-09-30,2016-10-31,3047040,2936876,5983916
15598,ITUB4,2016-12-31,2017-02-07,3351744,3230563,6582307
15599,ITUB4,2017-03-31,2017-05-03,3351744,3230563,6582307
15600,ITUB4,2017-06-30,2017-08-11,3351744,3230563,6582307
15601,ITUB4,2017-09-30,2017-10-30,3351744,3230563,6582307
15602,ITUB4,2017-12-31,2018-02-05,3319951,3230563,6550514
15603,ITUB4,2018-03-31,2018-05-01,3305527,3230563,6536090
15604,ITUB4,2018-06-30,2018-07-30,3305527,3230563,6536090
15605,ITUB4,2018-09-30,2018-10-29,3305527,3230563,6536090
15606,ITUB4,2018-12-31,2019-02-19,4958290,4845845,9804135
15607,ITUB4,2019-03-31,2019-05-02,4958290,4845845,9804135
15608,ITUB4,2019-06-30,2019-11-25,4958290,4845845,9804135
15609,ITUB4,2019-09-30,2019-11-04,4958290,4845845,9804135
15610,ITUB4,2019-12-31,2020-02-10,4958290,4845845,9804135
15611,ITUB4,2020-03-31,2020-05-04,4958290,4845845,9804135
15612,ITUB4,2020-06-30,2020-08-03,4958290,4845845,9804135
15613,ITUB4,2020-09-30,2020-11-03,4958290,4845845,9804135
15614,ITUB4,2020-12-31,2021-02-25,4958290,4845845,9804135
15615,CSMG3,2010-12-31,2011-03-17,115299,0,115299
15616,CSMG3,2011-03-31,2011-05-26,115299,0,115299
15617,CSMG3,2011-06-30,2011-08-10,115299,0,115299
15618,CSMG3,2011-09-30,2011-11-21,115299,0,115299
15619,CSMG3,2011-12-31,2012-03-09,114931,0,114931
15620,CSMG3,2012-03-31,2012-05-07,114931,0,114931
15621,CSMG3,2012-06-30,2012-08-06,119314,0,119314
15622,CSMG3,2012-09-30,2012-11-07,119327,0,119327
15623,CSMG3,2012-12-31,2013-03-06,119684,0,119684
15624,CSMG3,2013-03-31,2013-10-21,119327,0,119327
15625,CSMG3,2013-06-30,2013-10-21,119327,0,119327
15626,CSMG3,2013-09-30,2013-11-05,119327,0,119327
15627,CSMG3,2013-12-31,2014-01-30,119684,0,119684
15628,CSMG3,2014-03-31,2014-05-06,119327,0,119327
15629,CSMG3,2014-06-30,2014-08-01,119327,0,119327
15630,CSMG3,2014-09-30,2014-10-31,119327,0,119327
15631,CSMG3,2014-12-31,2015-04-06,119684,0,119684
15632,CSMG3,2015-03-31,2015-05-14,119684,0,119684
15633,CSMG3,2015-06-30,2015-08-13,119684,0,119684
15634,CSMG3,2015-09-30,2015-11-25,119684,0,119684
15635,CSMG3,2015-12-31,2016-03-11,119684,0,119684
15636,CSMG3,2016-03-31,2016-05-05,119684,0,119684
15637,CSMG3,2016-06-30,2016-08-11,119684,0,119684
15638,CSMG3,2016-09-30,2016-11-10,126751,0,126751
15639,CSMG3,2016-12-31,2017-03-09,126394,0,126394
15640,CSMG3,2017-03-31,2017-04-27,126751,0,126751
15641,CSMG3,2017-06-30,2017-07-27,126751,0,126751
15642,CSMG3,2017-09-30,2017-10-26,126751,0,126751
15643,CSMG3,2017-12-31,2018-02-23,126751,0,126751
15644,CSMG3,2018-03-31,2018-04-26,126751,0,126751
15645,CSMG3,2018-06-30,2018-07-26,126751,0,126751
15646,CSMG3,2018-09-30,2018-10-31,126751,0,126751
15647,CSMG3,2018-12-31,2019-02-28,126751,0,126751
15648,CSMG3,2019-03-31,2019-04-25,126751,0,126751
15649,CSMG3,2019-06-30,2019-07-26,126751,0,126751
15650,CSMG3,2019-09-30,2019-10-31,126751,0,126751
15651,CSMG3,2019-12-31,2020-03-19,126751,0,126751
15652,CSMG3,2020-03-31,2020-04-30,126751,0,126751
15653,CSMG3,2020-06-30,2020-07-30,126751,0,126751
15654,CSMG3,2020-09-30,2020-10-30,126751,0,126751
15655,CSMG3,2020-12-31,2021-03-01,380253,0,380253
15656,ECOR3,2010-12-31,2011-05-16,558699,0,558699
15657,ECOR3,2011-03-31,2011-05-16,558699,0,558699
15658,ECOR3,2011-06-30,2011-08-09,558699,0,558699
15659,ECOR3,2011-09-30,2011-11-08,558699,0,558699
15660,ECOR3,2011-12-31,2012-03-15,558699,0,558699
15661,ECOR3,2012-03-31,2012-05-14,558699,0,558699
15662,ECOR3,2012-06-30,2012-08-09,558699,0,558699
15663,ECOR3,2012-09-30,2012-11-06,558699,0,558699
15664,ECOR3,2012-12-31,2013-03-14,558699,0,558699
15665,ECOR3,2013-03-31,2013-05-15,558699,0,558699
15666,ECOR3,2013-06-30,2013-08-07,558699,0,558699
15667,ECOR3,2013-09-30,2013-11-05,558699,0,558699
15668,ECOR3,2013-12-31,2014-03-18,558699,0,558699
15669,ECOR3,2014-03-31,2014-05-06,558699,0,558699
15670,ECOR3,2014-06-30,2014-08-07,558699,0,558699
15671,ECOR3,2014-09-30,2014-11-06,558699,0,558699
15672,ECOR3,2014-12-31,2015-03-17,558699,0,558699
15673,ECOR3,2015-03-31,2015-05-11,558699,0,558699
15674,ECOR3,2015-06-30,2015-08-14,558699,0,558699
15675,ECOR3,2015-09-30,2015-11-10,558699,0,558699
15676,ECOR3,2015-12-31,2016-03-15,558699,0,558699
15677,ECOR3,2016-03-31,2016-05-12,558699,0,558699
15678,ECOR3,2016-06-30,2016-08-11,558699,0,558699
15679,ECOR3,2016-09-30,2016-11-10,558699,0,558699
15680,ECOR3,2016-12-31,2017-02-20,558699,0,558699
15681,ECOR3,2017-03-31,2017-05-08,558699,0,558699
15682,ECOR3,2017-06-30,2017-07-27,558699,0,558699
15683,ECOR3,2017-09-30,2017-11-09,558699,0,558699
15684,ECOR3,2017-12-31,2018-02-28,558699,0,558699
15685,ECOR3,2018-03-31,2018-04-25,558699,0,558699
15686,ECOR3,2018-06-30,2018-07-26,558699,0,558699
15687,ECOR3,2018-09-30,2018-10-30,558699,0,558699
15688,ECOR3,2018-12-31,2019-03-14,558699,0,558699
15689,ECOR3,2019-03-31,2019-04-29,558699,0,558699
15690,ECOR3,2019-06-30,2019-07-25,558699,0,558699
15691,ECOR3,2019-09-30,2019-10-29,558699,0,558699
15692,ECOR3,2019-12-31,2020-02-18,558699,0,558699
15693,ECOR3,2020-03-31,2020-12-17,558699,0,558699
15694,ECOR3,2020-06-30,2020-12-17,558699,0,558699
15695,ECOR3,2020-09-30,2020-11-04,558699,0,558699
15696,ECOR3,2020-12-31,2021-03-10,558699,0,558699
15697,NATU3,2010-12-31,2011-02-24,430881,0,430881
15698,NATU3,2011-03-31,2011-04-27,431035,0,431035
15699,NATU3,2011-06-30,2011-07-20,431235,0,431235
15700,NATU3,2011-09-30,2011-10-26,431239,0,431239
15701,NATU3,2011-12-31,2012-02-15,431239,0,431239
15702,NATU3,2012-03-31,2012-04-25,431239,0,431239
15703,NATU3,2012-06-30,2012-07-26,431239,0,431239
15704,NATU3,2012-09-30,2012-10-24,431239,0,431239
15705,NATU3,2012-12-31,2013-02-06,431239,0,431239
15706,NATU3,2013-03-31,2013-04-24,431239,0,431239
15707,NATU3,2013-06-30,2013-07-25,431239,0,431239
15708,NATU3,2013-09-30,2013-10-29,431239,0,431239
15709,NATU3,2013-12-31,2014-06-10,431239,0,431239
15710,NATU3,2014-03-31,2014-04-23,431239,0,431239
15711,NATU3,2014-06-30,2014-07-23,431239,0,431239
15712,NATU3,2014-09-30,2014-10-24,431239,0,431239
15713,NATU3,2014-12-31,2015-02-11,431239,0,431239
15714,NATU3,2015-03-31,2015-04-29,431239,0,431239
15715,NATU3,2015-06-30,2015-07-22,431239,0,431239
15716,NATU3,2015-09-30,2015-10-22,431239,0,431239
15717,NATU3,2015-12-31,2016-02-17,431239,0,431239
15718,NATU3,2016-03-31,2016-04-27,431239,0,431239
